epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7080.07,1.59925,0.9652,0.00698,0.86936,0.72038,0.78958,0.43697,1.7261,1.07206,0.01788,0.0007294,0.0007294,0.0007294
43,7326.95,1.63147,0.98096,0.00666,0.86978,0.71355,0.79533,0.442,1.7373,1.0819,0.01771,0.0007228,0.0007228,0.0007228
44,7445.61,1.66223,0.97857,0.0068,0.86759,0.74567,0.81513,0.47934,1.65183,1.0426,0.01767,0.0007162,0.0007162,0.0007162
45,7605.59,1.68452,0.96186,0.0065,0.86985,0.73642,0.80118,0.46083,1.66072,1.03563,0.01694,0.0007096,0.0007096,0.0007096
46,7759.35,1.65733,0.96488,0.0067,0.84522,0.71367,0.77826,0.4248,1.75189,1.06669,0.01741,0.000703,0.000703,0.000703
47,7894.01,1.66101,0.99349,0.00704,0.86256,0.73204,0.78681,0.4372,1.76793,1.1134,0.01892,0.0006964,0.0006964,0.0006964
48,8118.81,1.64055,1.02875,0.00739,0.846,0.73472,0.79631,0.44878,1.73531,1.05853,0.01847,0.0006898,0.0006898,0.0006898
49,8256.25,1.64029,0.93287,0.00634,0.86108,0.71317,0.77792,0.4273,1.77245,1.0545,0.018,0.0006832,0.0006832,0.0006832
50,8435.5,1.61972,0.91557,0.00628,0.86601,0.72246,0.78838,0.43335,1.70914,1.04436,0.0174,0.0006766,0.0006766,0.0006766
51,8680.35,1.60574,0.90507,0.00637,0.87297,0.73904,0.79113,0.44772,1.67126,1.03908,0.01641,0.00067,0.00067,0.00067
52,8972.99,1.60928,0.89508,0.00598,0.87646,0.7206,0.79753,0.44622,1.68802,0.98297,0.01718,0.0006634,0.0006634,0.0006634
53,9092.3,1.60712,0.93706,0.0063,0.86046,0.7206,0.78579,0.44431,1.71094,1.09772,0.01792,0.0006568,0.0006568,0.0006568
54,9189.41,1.58813,0.90003,0.00625,0.8867,0.71168,0.78679,0.44165,1.72403,1.02491,0.01759,0.0006502,0.0006502,0.0006502
55,9331.62,1.56614,0.89073,0.00665,0.88164,0.73193,0.80817,0.43998,1.69698,1.00319,0.01721,0.0006436,0.0006436,0.0006436
56,9659.18,1.57255,0.9135,0.00656,0.8714,0.72509,0.79533,0.45073,1.66654,1.03208,0.01643,0.000637,0.000637,0.000637
57,9804.14,1.61676,0.90315,0.00648,0.87048,0.71892,0.79027,0.43872,1.74162,1.02394,0.01805,0.0006304,0.0006304,0.0006304
58,10001.2,1.56986,0.86453,0.00664,0.88413,0.72771,0.80308,0.46452,1.65943,1.02918,0.01703,0.0006238,0.0006238,0.0006238
59,10328.8,1.57956,0.88003,0.00657,0.87314,0.73547,0.81031,0.45227,1.70696,1.05108,0.01738,0.0006172,0.0006172,0.0006172
60,10505.1,1.58778,0.9266,0.00676,0.88003,0.72918,0.80466,0.44289,1.76895,1.04272,0.0186,0.0006106,0.0006106,0.0006106
61,10642.3,1.59446,0.88093,0.0065,0.88144,0.7271,0.80004,0.45107,1.67872,1.05451,0.01646,0.000604,0.000604,0.000604
62,10771.4,1.57791,0.87649,0.00635,0.87249,0.71346,0.77982,0.4337,1.72876,1.11483,0.01742,0.0005974,0.0005974,0.0005974
63,10939.6,1.59545,0.87368,0.00586,0.86498,0.72556,0.78951,0.45263,1.68084,1.02674,0.017,0.0005908,0.0005908,0.0005908
64,11235.5,1.56052,0.83996,0.00599,0.86899,0.74557,0.80422,0.47746,1.62491,1.00441,0.01654,0.0005842,0.0005842,0.0005842
65,15241.4,1.59916,0.87087,0.00647,0.86221,0.75865,0.81443,0.46179,1.66575,0.99853,0.01684,0.0005776,0.0005776,0.0005776
66,15396.3,1.56916,0.84561,0.00645,0.86854,0.76445,0.82862,0.47509,1.69369,0.96723,0.01727,0.000571,0.000571,0.000571
67,15566.9,1.5218,0.81994,0.00624,0.85873,0.73756,0.79135,0.43245,1.72029,1.02239,0.01672,0.0005644,0.0005644,0.0005644
