epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,712.293,1.7617,1.15263,0.00716,0.83223,0.70024,0.7702,0.4222,1.76296,1.1599,0.01856,0.0008482,0.0008482,0.0008482
25,741.495,1.77262,1.15565,0.00758,0.81487,0.66775,0.74435,0.40448,1.74645,1.22961,0.01801,0.0008416,0.0008416,0.0008416
26,769.305,1.75707,1.19176,0.0079,0.82701,0.72004,0.78494,0.43744,1.73278,1.15664,0.01886,0.000835,0.000835,0.000835
27,802.019,1.79658,1.19881,0.00751,0.82331,0.66037,0.73228,0.37625,1.9208,1.17614,0.02093,0.0008284,0.0008284,0.0008284
28,831.208,1.77514,1.13678,0.00684,0.84878,0.71435,0.78533,0.4215,1.76561,1.09973,0.01851,0.0008218,0.0008218,0.0008218
29,859.982,1.69576,1.07627,0.00676,0.84014,0.69876,0.76562,0.39611,1.77851,1.19731,0.01781,0.0008152,0.0008152,0.0008152
30,888.822,1.70538,1.04407,0.00655,0.8583,0.69519,0.77724,0.40891,1.78158,1.09807,0.01902,0.0008086,0.0008086,0.0008086
31,918.56,1.73953,1.08616,0.00714,0.82467,0.69989,0.76457,0.40701,1.78945,1.12162,0.0192,0.000802,0.000802,0.000802
32,947.248,1.73752,1.10903,0.00743,0.84291,0.70739,0.77562,0.43036,1.71539,1.16376,0.01825,0.0007954,0.0007954,0.0007954
33,976.296,1.73709,1.1027,0.00719,0.79077,0.66846,0.73066,0.38763,1.74859,1.164,0.01751,0.0007888,0.0007888,0.0007888
34,1005.11,1.71317,1.06498,0.007,0.81534,0.69567,0.75211,0.40961,1.76021,1.12563,0.01822,0.0007822,0.0007822,0.0007822
35,1034.7,1.74869,1.11215,0.00707,0.8611,0.72972,0.7913,0.44439,1.70366,1.10774,0.01764,0.0007756,0.0007756,0.0007756
36,1063.6,1.72419,1.09121,0.00679,0.85327,0.7133,0.77442,0.43186,1.75143,1.17295,0.01848,0.000769,0.000769,0.000769
37,1094.9,1.74129,1.11278,0.00749,0.87544,0.70811,0.78728,0.40813,1.78247,1.12098,0.01786,0.0007624,0.0007624,0.0007624
38,1123.67,1.70707,1.09443,0.00731,0.7932,0.68172,0.74009,0.40275,1.75517,1.11961,0.01773,0.0007558,0.0007558,0.0007558
39,1153.4,1.73372,1.07671,0.0072,0.77513,0.63949,0.67739,0.34031,1.90329,1.23849,0.01892,0.0007492,0.0007492,0.0007492
40,1182.36,1.71561,1.05554,0.00674,0.85585,0.72572,0.80121,0.46101,1.64426,1.08819,0.0176,0.0007426,0.0007426,0.0007426
41,1211.71,1.72709,1.0648,0.00719,0.87636,0.72906,0.80304,0.45894,1.68448,1.0464,0.01771,0.000736,0.000736,0.000736
42,1241.17,1.62838,0.98306,0.00696,0.87938,0.7379,0.81489,0.45229,1.69439,1.03354,0.0176,0.0007294,0.0007294,0.0007294
43,1271.12,1.66195,1.00397,0.00671,0.88019,0.73312,0.80451,0.4278,1.73604,1.08893,0.01758,0.0007228,0.0007228,0.0007228
44,1300.37,1.70012,1.04643,0.00688,0.85008,0.72552,0.80248,0.45059,1.67385,1.10815,0.01703,0.0007162,0.0007162,0.0007162
45,1330.34,1.7554,1.02176,0.00675,0.87126,0.72392,0.79779,0.4596,1.67558,1.04426,0.01731,0.0007096,0.0007096,0.0007096
46,1358.88,1.70563,1.01042,0.00684,0.8632,0.71279,0.79458,0.43004,1.7891,1.07044,0.01848,0.000703,0.000703,0.000703
47,1388.12,1.69432,1.01725,0.00718,0.86826,0.72312,0.80131,0.44246,1.80358,1.04381,0.02014,0.0006964,0.0006964,0.0006964
48,1416.88,1.68259,1.02452,0.00745,0.86635,0.74446,0.80803,0.46629,1.65493,0.981,0.01686,0.0006898,0.0006898,0.0006898
49,1446.27,1.68466,0.95599,0.00641,0.88137,0.7395,0.80766,0.44966,1.67233,1.03458,0.01672,0.0006832,0.0006832,0.0006832
50,1475.8,1.66851,0.94164,0.00638,0.86045,0.74847,0.8089,0.44861,1.66359,1.0357,0.01663,0.0006766,0.0006766,0.0006766
51,1505,1.67943,0.94376,0.00661,0.87104,0.73781,0.80878,0.45358,1.70664,1.00466,0.017,0.00067,0.00067,0.00067
52,1534.09,1.66746,0.93449,0.00621,0.88504,0.74968,0.81682,0.45752,1.71236,1.02873,0.018,0.0006634,0.0006634,0.0006634
53,1563.19,1.66987,0.9472,0.00644,0.88439,0.73176,0.80348,0.46282,1.71794,0.9939,0.01858,0.0006568,0.0006568,0.0006568
54,1591.68,1.6478,0.93169,0.00638,0.88282,0.73523,0.80745,0.44879,1.68428,0.99536,0.017,0.0006502,0.0006502,0.0006502
55,1620.37,1.62068,0.92097,0.00678,0.87156,0.74506,0.81623,0.44107,1.67791,1.00088,0.01644,0.0006436,0.0006436,0.0006436
56,1649.23,1.64125,0.94057,0.00676,0.86898,0.74667,0.81408,0.4532,1.69985,1.04827,0.0171,0.000637,0.000637,0.000637
57,1678.9,1.66796,0.92264,0.00655,0.86811,0.74935,0.81968,0.47646,1.62609,1.01049,0.01626,0.0006304,0.0006304,0.0006304
58,1708.08,1.60495,0.89068,0.00671,0.87299,0.76751,0.82742,0.49392,1.60248,0.96524,0.01619,0.0006238,0.0006238,0.0006238
59,1737.66,1.62094,0.90155,0.00658,0.8721,0.73872,0.80993,0.45966,1.64742,1.02369,0.01614,0.0006172,0.0006172,0.0006172
60,1767.37,1.63908,0.93044,0.00689,0.87097,0.74605,0.81951,0.44111,1.787,1.02241,0.01803,0.0006106,0.0006106,0.0006106
61,1797.33,1.64434,0.91289,0.00658,0.87017,0.7432,0.80681,0.45229,1.66785,1.04823,0.01657,0.000604,0.000604,0.000604
62,1826.52,1.62701,0.90046,0.00645,0.88409,0.75148,0.81639,0.46526,1.65973,0.97937,0.01658,0.0005974,0.0005974,0.0005974
63,1856.39,1.63824,0.87818,0.006,0.87169,0.7404,0.80636,0.45707,1.71597,1.03018,0.01731,0.0005908,0.0005908,0.0005908
64,1885.63,1.61653,0.86108,0.00616,0.88108,0.76644,0.82835,0.48378,1.62674,0.9728,0.01637,0.0005842,0.0005842,0.0005842
65,1914.39,1.66671,0.89436,0.00663,0.89259,0.75874,0.82812,0.47598,1.63161,1.00678,0.01597,0.0005776,0.0005776,0.0005776
66,1943.26,1.61705,0.87723,0.00651,0.87841,0.73976,0.81185,0.46401,1.6645,0.96992,0.01629,0.000571,0.000571,0.000571
67,1971.1,1.5761,0.84633,0.00636,0.87887,0.75574,0.82556,0.46267,1.66656,0.94754,0.01617,0.0005644,0.0005644,0.0005644
68,2000.48,1.60534,0.85621,0.0063,0.85934,0.73395,0.79989,0.44303,1.68205,0.99257,0.01632,0.0005578,0.0005578,0.0005578
69,2029.24,1.60416,0.84257,0.0062,0.8535,0.75121,0.81615,0.46933,1.65804,0.98638,0.01653,0.0005512,0.0005512,0.0005512
70,2057.78,1.5804,0.84865,0.00633,0.88152,0.75842,0.82488,0.46993,1.67695,0.93523,0.01619,0.0005446,0.0005446,0.0005446
71,2087.74,1.56615,0.83887,0.00605,0.8741,0.75574,0.82678,0.49119,1.60089,0.96073,0.01577,0.000538,0.000538,0.000538
72,2117.57,1.61826,0.84326,0.00607,0.87749,0.76198,0.83405,0.47761,1.6283,0.95745,0.01586,0.0005314,0.0005314,0.0005314
73,2146.08,1.55962,0.83142,0.00628,0.87825,0.77071,0.83631,0.48625,1.61197,0.9304,0.01575,0.0005248,0.0005248,0.0005248
74,2175.51,1.5936,0.84132,0.00596,0.86891,0.76249,0.83017,0.47704,1.63954,0.9462,0.01622,0.0005182,0.0005182,0.0005182
75,2204.23,1.54623,0.79584,0.0058,0.871,0.76339,0.8323,0.48581,1.64615,0.94622,0.01638,0.0005116,0.0005116,0.0005116
76,2233.63,1.55426,0.80803,0.00595,0.87652,0.75025,0.80941,0.45176,1.68377,1.0111,0.01601,0.000505,0.000505,0.000505
77,2262.85,1.57242,0.80874,0.00556,0.89261,0.75781,0.827,0.46795,1.6355,0.95139,0.01559,0.0004984,0.0004984,0.0004984
78,2291.73,1.55818,0.81727,0.00585,0.879,0.76838,0.83269,0.46097,1.70158,0.97865,0.017,0.0004918,0.0004918,0.0004918
79,2319.83,1.50341,0.78409,0.00626,0.8918,0.7624,0.83857,0.48644,1.62407,0.95389,0.01605,0.0004852,0.0004852,0.0004852
80,2349.23,1.59313,0.82105,0.00602,0.88859,0.76646,0.83442,0.49787,1.60725,0.94617,0.01611,0.0004786,0.0004786,0.0004786
81,2378.65,1.54447,0.75789,0.00519,0.89446,0.76563,0.8301,0.47863,1.64131,0.96234,0.0161,0.000472,0.000472,0.000472
82,2406.85,1.51271,0.77967,0.00606,0.88544,0.77054,0.83403,0.47021,1.68575,1.02314,0.01701,0.0004654,0.0004654,0.0004654
83,2435.86,1.59738,0.79847,0.00576,0.86922,0.76557,0.82631,0.4978,1.58102,1.02963,0.01568,0.0004588,0.0004588,0.0004588
84,2464.92,1.4864,0.74715,0.00551,0.8914,0.75965,0.82835,0.48483,1.62435,0.98079,0.01617,0.0004522,0.0004522,0.0004522
85,2493.96,1.5069,0.73975,0.00557,0.87509,0.76963,0.8295,0.47889,1.66789,0.96813,0.01686,0.0004456,0.0004456,0.0004456
86,2523.07,1.53925,0.77447,0.00597,0.86749,0.78114,0.83823,0.49573,1.61946,0.96337,0.01618,0.000439,0.000439,0.000439
87,2551.93,1.49214,0.73145,0.00576,0.89096,0.76668,0.83269,0.47555,1.65316,1.00335,0.01643,0.0004324,0.0004324,0.0004324
88,2580.66,1.52298,0.77288,0.0063,0.87995,0.75994,0.81587,0.46904,1.61297,1.04955,0.01549,0.0004258,0.0004258,0.0004258
89,2610.33,1.53185,0.74632,0.00528,0.89548,0.77166,0.83796,0.4865,1.5946,0.96119,0.01536,0.0004192,0.0004192,0.0004192
90,2639.52,1.51653,0.75428,0.00538,0.8932,0.76369,0.83084,0.48067,1.64149,0.9785,0.0163,0.0004126,0.0004126,0.0004126
91,2668.46,1.52046,0.74698,0.00558,0.88377,0.77785,0.83537,0.4837,1.65166,0.96327,0.01615,0.000406,0.000406,0.000406
92,2697.26,1.50401,0.74935,0.00622,0.89506,0.77287,0.83846,0.48859,1.61057,0.96628,0.01581,0.0003994,0.0003994,0.0003994
93,2727.4,1.49774,0.73724,0.00542,0.89411,0.76588,0.82632,0.47076,1.65058,1.03936,0.01589,0.0003928,0.0003928,0.0003928
94,2756.12,1.48325,0.72835,0.00558,0.88976,0.77152,0.82685,0.47117,1.63463,0.96705,0.01569,0.0003862,0.0003862,0.0003862
95,2784.52,1.49216,0.74897,0.00583,0.89073,0.78167,0.83897,0.50425,1.58277,0.97611,0.01599,0.0003796,0.0003796,0.0003796
96,2813.29,1.49305,0.74653,0.00567,0.89408,0.77849,0.84493,0.50506,1.59749,0.96047,0.01594,0.000373,0.000373,0.000373
97,2843.28,1.52419,0.7434,0.00516,0.88496,0.77301,0.83626,0.4965,1.57881,0.93604,0.01525,0.0003664,0.0003664,0.0003664
98,2872.31,1.49799,0.75272,0.00549,0.88638,0.77711,0.84338,0.51167,1.55314,0.95219,0.01524,0.0003598,0.0003598,0.0003598
99,2901.53,1.45811,0.71898,0.00553,0.8897,0.75565,0.82043,0.48211,1.63521,1.00718,0.01607,0.0003532,0.0003532,0.0003532
100,2930.6,1.48378,0.72476,0.0053,0.88771,0.78635,0.84561,0.50592,1.5674,0.99424,0.01516,0.0003466,0.0003466,0.0003466
101,2959.43,1.46582,0.73418,0.00575,0.8855,0.76344,0.8289,0.48146,1.6099,0.93292,0.01519,0.00034,0.00034,0.00034
102,2988.9,1.50323,0.71363,0.00484,0.893,0.77196,0.83541,0.50756,1.55634,0.94887,0.01523,0.0003334,0.0003334,0.0003334
103,3018.15,1.47021,0.70217,0.00487,0.89239,0.78016,0.84106,0.50601,1.58114,0.99597,0.01552,0.0003268,0.0003268,0.0003268
104,3047.38,1.44052,0.69287,0.00536,0.88962,0.77444,0.83271,0.48339,1.61557,1.02136,0.01581,0.0003202,0.0003202,0.0003202
105,3077.15,1.49732,0.71758,0.00526,0.8949,0.757,0.82452,0.49265,1.58522,0.9722,0.01532,0.0003136,0.0003136,0.0003136
106,3106.13,1.47415,0.70939,0.00532,0.8989,0.76337,0.83611,0.50375,1.56452,0.95986,0.01515,0.000307,0.000307,0.000307
107,3134.79,1.44481,0.69314,0.00489,0.89973,0.78673,0.84379,0.49144,1.66134,1.0455,0.01662,0.0003004,0.0003004,0.0003004
108,3163.73,1.45444,0.6788,0.00473,0.89149,0.76854,0.83461,0.48875,1.61976,0.99967,0.01579,0.0002938,0.0002938,0.0002938
109,3193.17,1.45618,0.70057,0.00529,0.87515,0.77098,0.82654,0.48862,1.58851,1.01419,0.0153,0.0002872,0.0002872,0.0002872
110,3222.02,1.45917,0.69577,0.0053,0.8912,0.78901,0.84723,0.50558,1.59364,1.01074,0.01583,0.0002806,0.0002806,0.0002806
111,3251.31,1.43903,0.68129,0.00502,0.89022,0.77196,0.83332,0.49448,1.60382,1.00079,0.01568,0.000274,0.000274,0.000274
112,3279.96,1.41191,0.67036,0.00525,0.89356,0.78378,0.83536,0.50004,1.57305,0.99345,0.01516,0.0002674,0.0002674,0.0002674
113,3309.67,1.45944,0.6848,0.0047,0.89702,0.77741,0.83746,0.50555,1.58118,0.97842,0.01558,0.0002608,0.0002608,0.0002608
114,3339.4,1.47738,0.6889,0.00454,0.89538,0.77817,0.84109,0.48049,1.6583,1.04229,0.01599,0.0002542,0.0002542,0.0002542
115,3367.84,1.41979,0.68028,0.00519,0.89489,0.78408,0.84112,0.51129,1.52486,0.97869,0.01446,0.0002476,0.0002476,0.0002476
116,3397.23,1.45037,0.6883,0.00472,0.90068,0.78276,0.84357,0.51071,1.5239,0.99264,0.01435,0.000241,0.000241,0.000241
117,3426.51,1.40182,0.67169,0.005,0.89274,0.7743,0.82962,0.48982,1.56641,1.02309,0.01486,0.0002344,0.0002344,0.0002344
118,3455.71,1.4107,0.66384,0.00476,0.8913,0.77461,0.8324,0.49418,1.58192,1.03592,0.01519,0.0002278,0.0002278,0.0002278
119,3484.56,1.42708,0.67639,0.00509,0.89677,0.78534,0.84625,0.51616,1.52603,1.03531,0.01465,0.0002212,0.0002212,0.0002212
120,3513.05,1.42898,0.65838,0.00473,0.89785,0.78846,0.84207,0.51124,1.56644,1.06727,0.01543,0.0002146,0.0002146,0.0002146
121,3541.91,1.42683,0.67963,0.00489,0.89053,0.78996,0.84265,0.50598,1.56608,1.02413,0.01512,0.000208,0.000208,0.000208
122,3571.25,1.40417,0.66212,0.0048,0.8934,0.78922,0.84858,0.51059,1.53174,1.00481,0.01451,0.0002014,0.0002014,0.0002014
123,3600.09,1.42295,0.69206,0.00504,0.89929,0.79768,0.84975,0.52498,1.50322,1.00888,0.01438,0.0001948,0.0001948,0.0001948
124,3629.56,1.43151,0.69578,0.00528,0.89572,0.78839,0.84454,0.50993,1.53258,1.03712,0.0144,0.0001882,0.0001882,0.0001882
125,3658.8,1.42022,0.66175,0.0044,0.89943,0.78896,0.84543,0.51811,1.52015,1.01853,0.01454,0.0001816,0.0001816,0.0001816
126,3688.27,1.39234,0.6526,0.00474,0.89432,0.78716,0.84316,0.50521,1.5684,0.99352,0.01503,0.000175,0.000175,0.000175
127,3717.03,1.40203,0.65825,0.00463,0.89679,0.79448,0.84608,0.51448,1.556,1.04092,0.01519,0.0001684,0.0001684,0.0001684
128,3746.09,1.39935,0.64296,0.0045,0.8921,0.7878,0.84345,0.51174,1.5224,1.02977,0.01445,0.0001618,0.0001618,0.0001618
129,3774.93,1.40373,0.6499,0.00464,0.90706,0.79224,0.85207,0.52923,1.50927,1.00064,0.01468,0.0001552,0.0001552,0.0001552
130,3804.9,1.39535,0.6448,0.00457,0.90307,0.78345,0.84673,0.51363,1.54725,1.04456,0.01482,0.0001486,0.0001486,0.0001486
131,3833.83,1.38739,0.65656,0.00481,0.90266,0.78649,0.84267,0.52097,1.53004,1.01278,0.01467,0.000142,0.000142,0.000142
132,3862.83,1.37316,0.64812,0.00482,0.89584,0.78434,0.83925,0.50256,1.56378,1.03276,0.01479,0.0001354,0.0001354,0.0001354
133,3891.62,1.39987,0.66752,0.00502,0.8999,0.78916,0.84338,0.51383,1.54931,1.0203,0.01483,0.0001288,0.0001288,0.0001288
134,3921.15,1.3829,0.65009,0.00461,0.90904,0.78042,0.84259,0.51047,1.55972,1.04174,0.01494,0.0001222,0.0001222,0.0001222
135,3949.79,1.3501,0.6374,0.00489,0.90148,0.77693,0.837,0.49783,1.59472,1.01435,0.01531,0.0001156,0.0001156,0.0001156
136,3979.37,1.36582,0.63218,0.00443,0.90793,0.79068,0.84881,0.52066,1.53164,1.00471,0.01478,0.000109,0.000109,0.000109
137,4008.4,1.39175,0.63267,0.00423,0.91358,0.78331,0.84633,0.51102,1.56905,1.03765,0.01523,0.0001024,0.0001024,0.0001024
138,4037.66,1.35919,0.63503,0.00456,0.90947,0.78566,0.84526,0.52069,1.52328,1.0296,0.0147,9.58e-05,9.58e-05,9.58e-05
139,4066.54,1.40273,0.64905,0.00435,0.90809,0.78464,0.84461,0.51703,1.53955,1.04119,0.01489,8.92e-05,8.92e-05,8.92e-05
140,4095.44,1.35651,0.6299,0.0043,0.90509,0.78787,0.84683,0.51685,1.52043,1.04427,0.01446,8.26e-05,8.26e-05,8.26e-05
141,4131.7,1.29987,0.56158,0.00535,0.90483,0.78234,0.84122,0.51564,1.52446,1.0353,0.01453,7.6e-05,7.6e-05,7.6e-05
142,4160.42,1.26508,0.55215,0.0054,0.91227,0.77845,0.84367,0.52307,1.51064,1.0419,0.01455,6.94e-05,6.94e-05,6.94e-05
143,4188.33,1.27202,0.54722,0.00508,0.90874,0.78279,0.84577,0.52559,1.50076,1.05741,0.01442,6.28e-05,6.28e-05,6.28e-05
144,4216.35,1.27649,0.5466,0.00492,0.89963,0.79512,0.84915,0.51984,1.5125,1.01764,0.01431,5.62e-05,5.62e-05,5.62e-05
145,4243.91,1.26007,0.55665,0.00519,0.90117,0.79557,0.8504,0.52008,1.53536,1.02661,0.0148,4.96e-05,4.96e-05,4.96e-05
146,4272.15,1.2393,0.52493,0.00485,0.90637,0.7966,0.85263,0.52751,1.51862,1.0358,0.01474,4.3e-05,4.3e-05,4.3e-05
147,4300.25,1.2583,0.53129,0.00481,0.90375,0.79108,0.8489,0.52247,1.51079,1.0427,0.0144,3.64e-05,3.64e-05,3.64e-05
148,4328.53,1.25393,0.54309,0.00491,0.89739,0.7927,0.84809,0.52388,1.50294,1.0354,0.01434,2.98e-05,2.98e-05,2.98e-05
149,4356.27,1.23093,0.52983,0.00516,0.89918,0.79529,0.84781,0.52404,1.5103,1.02673,0.01445,2.32e-05,2.32e-05,2.32e-05
150,4384.13,1.24891,0.52783,0.0048,0.89909,0.79447,0.84944,0.5242,1.50792,1.02381,0.01441,1.66e-05,1.66e-05,1.66e-05
