epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7655.22,1.66373,0.97104,0.00596,0.87612,0.7295,0.79933,0.46613,1.63039,1.06726,0.01744,0.0007294,0.0007294,0.0007294
43,7834.03,1.65854,0.94641,0.00578,0.88215,0.73294,0.80608,0.46317,1.65755,1.01611,0.01751,0.0007228,0.0007228,0.0007228
44,8056.41,1.68294,0.93417,0.00555,0.82388,0.71268,0.76454,0.44513,1.66567,1.08169,0.01773,0.0007162,0.0007162,0.0007162
45,8263.12,1.71603,0.93777,0.00576,0.86278,0.72477,0.80461,0.44218,1.67198,1.03412,0.01666,0.0007096,0.0007096,0.0007096
46,8441.15,1.70705,0.96038,0.00598,0.8349,0.71221,0.77695,0.44187,1.65775,1.0767,0.01722,0.000703,0.000703,0.000703
47,8762.1,1.70311,0.99901,0.00634,0.8502,0.71211,0.77778,0.44496,1.67304,1.05283,0.01776,0.0006964,0.0006964,0.0006964
48,8904.9,1.6424,0.9565,0.00619,0.87131,0.71771,0.79827,0.45712,1.64298,1.0044,0.01661,0.0006898,0.0006898,0.0006898
49,9097.32,1.67671,0.97313,0.00596,0.87203,0.71625,0.80862,0.45464,1.63368,1.04424,0.01649,0.0006832,0.0006832,0.0006832
50,9312.91,1.68678,0.92546,0.00538,0.85213,0.70897,0.78572,0.4376,1.66965,1.03859,0.01694,0.0006766,0.0006766,0.0006766
51,9503.4,1.72323,0.97217,0.00589,0.79703,0.70684,0.7427,0.40898,1.65555,1.08098,0.01647,0.00067,0.00067,0.00067
52,9662.51,1.66546,0.92665,0.00598,0.84102,0.71077,0.78055,0.44648,1.70599,1.03921,0.0176,0.0006634,0.0006634,0.0006634
53,9829.4,1.67396,0.91532,0.00543,0.88053,0.71424,0.79517,0.44232,1.661,0.98826,0.01666,0.0006568,0.0006568,0.0006568
54,9997.6,1.64174,0.90045,0.00572,0.87196,0.73132,0.7982,0.45262,1.66319,1.03195,0.01721,0.0006502,0.0006502,0.0006502
55,10164.7,1.64239,0.89452,0.00593,0.82011,0.7252,0.77211,0.45904,1.61562,1.07926,0.01674,0.0006436,0.0006436,0.0006436
56,10306.2,1.63123,0.89366,0.006,0.87507,0.71901,0.80526,0.46606,1.64272,0.9878,0.01693,0.000637,0.000637,0.000637
57,10475.3,1.63404,0.93122,0.00626,0.85072,0.72568,0.78885,0.44876,1.70727,0.98851,0.01845,0.0006304,0.0006304,0.0006304
58,10619.6,1.63305,0.86889,0.00566,0.88569,0.73588,0.8099,0.46384,1.63236,0.96621,0.01686,0.0006238,0.0006238,0.0006238
59,10806.6,1.64845,0.86144,0.0053,0.86148,0.70585,0.78846,0.43834,1.67636,0.97859,0.01663,0.0006172,0.0006172,0.0006172
60,11040.3,1.62367,0.8529,0.00597,0.88714,0.73469,0.80922,0.44756,1.66345,0.97548,0.0165,0.0006106,0.0006106,0.0006106
61,11203.1,1.6514,0.87274,0.00603,0.88245,0.75727,0.8249,0.47045,1.63711,0.97058,0.01651,0.000604,0.000604,0.000604
62,11355,1.60377,0.83029,0.00542,0.85643,0.76048,0.81535,0.47491,1.59454,0.97679,0.01631,0.0005974,0.0005974,0.0005974
63,11785.4,1.61029,0.82851,0.00527,0.88922,0.74936,0.82104,0.45969,1.65102,0.96562,0.01683,0.0005908,0.0005908,0.0005908
64,11945.6,1.6069,0.82519,0.00539,0.86555,0.74033,0.81086,0.46204,1.62796,0.95084,0.01618,0.0005842,0.0005842,0.0005842
65,12206,1.61066,0.83342,0.00554,0.88244,0.75223,0.82644,0.47787,1.59183,0.96086,0.01592,0.0005776,0.0005776,0.0005776
66,12354.5,1.60711,0.82009,0.00551,0.87869,0.74172,0.80579,0.46732,1.62829,0.95293,0.01632,0.000571,0.000571,0.000571
67,12516.6,1.61654,0.82791,0.00555,0.87379,0.75484,0.81397,0.46573,1.64625,0.93385,0.01711,0.0005644,0.0005644,0.0005644
68,12672,1.53961,0.78892,0.00538,0.86048,0.72449,0.79757,0.43861,1.67058,0.95148,0.01629,0.0005578,0.0005578,0.0005578
69,12821.2,1.59896,0.82485,0.00556,0.86751,0.74877,0.81612,0.4891,1.59698,0.9504,0.01666,0.0005512,0.0005512,0.0005512
70,12985.1,1.61232,0.81292,0.00577,0.8757,0.74988,0.81244,0.46274,1.60763,0.998,0.01562,0.0005446,0.0005446,0.0005446
