epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,464.883,1.67491,1.26497,1.3179,0.82909,0.67348,0.73933,0.38765,1.67624,1.28028,1.5501,0.0008416,0.0008416,0.0008416
26,479.161,1.64325,1.29789,1.3419,0.76651,0.66112,0.7016,0.37175,1.63006,1.26801,1.53268,0.000835,0.000835,0.000835
27,494.069,1.67214,1.27805,1.32637,0.83285,0.66876,0.74339,0.39658,1.64809,1.27423,1.55167,0.0008284,0.0008284,0.0008284
28,508.781,1.64008,1.22195,1.28716,0.84096,0.69167,0.752,0.39971,1.61197,1.17518,1.50522,0.0008218,0.0008218,0.0008218
29,523.233,1.56653,1.16341,1.25669,0.83064,0.66689,0.73989,0.40793,1.56696,1.25929,1.50012,0.0008152,0.0008152,0.0008152
30,537.867,1.61345,1.18264,1.27945,0.82616,0.68301,0.74803,0.40975,1.6044,1.22316,1.51556,0.0008086,0.0008086,0.0008086
31,553.48,1.6257,1.21563,1.30201,0.8312,0.66246,0.7406,0.40185,1.62152,1.22049,1.52499,0.000802,0.000802,0.000802
32,567.744,1.62377,1.21809,1.29915,0.82762,0.70169,0.74264,0.39405,1.55753,1.17785,1.4565,0.0007954,0.0007954,0.0007954
33,582.24,1.60941,1.20391,1.29467,0.81036,0.67105,0.72941,0.38882,1.57019,1.15506,1.46676,0.0007888,0.0007888,0.0007888
34,596.464,1.58835,1.18314,1.28093,0.72692,0.61386,0.64245,0.34328,1.62717,1.30117,1.5012,0.0007822,0.0007822,0.0007822
35,610.988,1.61219,1.18574,1.28118,0.8259,0.7006,0.74961,0.41307,1.53828,1.15653,1.46827,0.0007756,0.0007756,0.0007756
36,625.293,1.61601,1.1647,1.26969,0.84463,0.68578,0.75421,0.41102,1.57747,1.1724,1.4918,0.000769,0.000769,0.000769
37,639.732,1.61614,1.19063,1.3032,0.84376,0.69391,0.76502,0.41984,1.55097,1.14195,1.46053,0.0007624,0.0007624,0.0007624
38,654.131,1.56412,1.14035,1.2824,0.84618,0.70216,0.76112,0.40753,1.58474,1.1075,1.48372,0.0007558,0.0007558,0.0007558
39,668.507,1.60512,1.18028,1.29232,0.8545,0.68237,0.75355,0.4185,1.55553,1.11033,1.45942,0.0007492,0.0007492,0.0007492
40,682.926,1.58403,1.15192,1.26435,0.83532,0.7028,0.75793,0.42394,1.52575,1.15733,1.45437,0.0007426,0.0007426,0.0007426
41,697.172,1.59021,1.16675,1.28997,0.81846,0.68791,0.74931,0.40092,1.54568,1.1394,1.46004,0.000736,0.000736,0.000736
42,711.328,1.51517,1.08156,1.24878,0.8675,0.69415,0.77271,0.42741,1.58589,1.10226,1.49467,0.0007294,0.0007294,0.0007294
43,725.511,1.56682,1.1239,1.2684,0.86474,0.6981,0.78006,0.43894,1.5374,1.07843,1.45224,0.0007228,0.0007228,0.0007228
44,739.888,1.57701,1.12392,1.27242,0.8514,0.7031,0.78142,0.44329,1.49911,1.09801,1.43556,0.0007162,0.0007162,0.0007162
45,754.594,1.58504,1.10263,1.25512,0.83695,0.69396,0.76177,0.42078,1.55091,1.09155,1.46008,0.0007096,0.0007096,0.0007096
46,768.694,1.56062,1.10941,1.26315,0.87375,0.69844,0.77788,0.44932,1.52901,1.07672,1.46694,0.000703,0.000703,0.000703
47,782.899,1.56302,1.11527,1.28238,0.86699,0.70378,0.7766,0.43307,1.53339,1.07534,1.45949,0.0006964,0.0006964,0.0006964
48,796.989,1.55231,1.09258,1.2685,0.84073,0.71758,0.77655,0.454,1.49983,1.05675,1.44252,0.0006898,0.0006898,0.0006898
49,811.547,1.54938,1.06224,1.2352,0.86532,0.68901,0.77143,0.42077,1.51564,1.043,1.42491,0.0006832,0.0006832,0.0006832
50,826.225,1.56731,1.08817,1.2427,0.85111,0.72669,0.78424,0.43531,1.51111,1.05264,1.42897,0.0006766,0.0006766,0.0006766
51,840.631,1.56209,1.06607,1.24068,0.8535,0.70553,0.78243,0.43406,1.52969,1.07347,1.44519,0.00067,0.00067,0.00067
52,855.21,1.53707,1.05847,1.23165,0.86542,0.71879,0.79054,0.43513,1.55084,1.04662,1.46544,0.0006634,0.0006634,0.0006634
53,869.806,1.53593,1.05679,1.23564,0.8569,0.71896,0.7854,0.44598,1.51015,1.03725,1.44648,0.0006568,0.0006568,0.0006568
54,884.057,1.49292,1.03256,1.22134,0.86294,0.71212,0.78426,0.44048,1.517,1.03057,1.44239,0.0006502,0.0006502,0.0006502
55,898.466,1.50446,1.04812,1.24662,0.86464,0.71967,0.78737,0.44576,1.4829,1.02193,1.42038,0.0006436,0.0006436,0.0006436
56,912.663,1.54673,1.07004,1.26307,0.85921,0.71284,0.78298,0.42053,1.52317,1.07747,1.43699,0.000637,0.000637,0.000637
57,926.94,1.53852,1.06276,1.24355,0.86993,0.72002,0.79181,0.4581,1.48475,1.00437,1.4254,0.0006304,0.0006304,0.0006304
58,941.137,1.50401,1.03768,1.2286,0.86505,0.72479,0.79148,0.45371,1.47862,1.01809,1.40636,0.0006238,0.0006238,0.0006238
59,955.167,1.50936,1.03665,1.2332,0.86872,0.71173,0.788,0.43715,1.48966,0.99323,1.41808,0.0006172,0.0006172,0.0006172
60,969.24,1.52299,1.05848,1.25517,0.8583,0.70308,0.76754,0.42696,1.50721,1.03425,1.43675,0.0006106,0.0006106,0.0006106
61,983.706,1.52199,1.01975,1.2311,0.84503,0.73816,0.79355,0.4563,1.48013,1.01606,1.41582,0.000604,0.000604,0.000604
62,997.799,1.4984,1.00462,1.21435,0.86073,0.71206,0.78537,0.41884,1.59047,1.07046,1.4924,0.0005974,0.0005974,0.0005974
63,1012.28,1.50918,1.00008,1.21608,0.85966,0.73871,0.79817,0.47159,1.46187,0.98193,1.4238,0.0005908,0.0005908,0.0005908
64,1026.41,1.46542,0.97013,1.20447,0.86844,0.72662,0.79337,0.45756,1.46096,0.98779,1.42002,0.0005842,0.0005842,0.0005842
65,1040.63,1.51217,1.03879,1.24152,0.84636,0.71599,0.7861,0.45011,1.50891,1.01773,1.44805,0.0005776,0.0005776,0.0005776
66,1054.99,1.47585,1.0132,1.22874,0.86512,0.71501,0.79268,0.44442,1.56024,1.04494,1.47783,0.000571,0.000571,0.000571
67,1069.8,1.45384,0.9752,1.21161,0.85429,0.72449,0.78848,0.42045,1.57511,1.03055,1.48143,0.0005644,0.0005644,0.0005644
68,1085.16,1.48881,0.99042,1.22226,0.88171,0.72117,0.79892,0.44603,1.55909,0.99542,1.47833,0.0005578,0.0005578,0.0005578
69,1100.49,1.47695,0.97314,1.20778,0.85879,0.73642,0.80253,0.46176,1.47758,0.97704,1.41728,0.0005512,0.0005512,0.0005512
70,1115.18,1.47036,0.98421,1.21672,0.84648,0.70687,0.77273,0.42376,1.49259,0.99606,1.42475,0.0005446,0.0005446,0.0005446
71,1129.87,1.45005,0.96101,1.20254,0.87818,0.72384,0.80372,0.4671,1.45918,0.95776,1.41746,0.000538,0.000538,0.000538
72,1145.13,1.51459,0.99307,1.2198,0.85319,0.71977,0.79358,0.43138,1.50702,0.97698,1.40876,0.0005314,0.0005314,0.0005314
73,1159.55,1.45972,0.97144,1.21614,0.87085,0.73466,0.79848,0.46346,1.47251,0.95892,1.40959,0.0005248,0.0005248,0.0005248
74,1174.33,1.47185,0.96375,1.19943,0.87851,0.72753,0.8047,0.47735,1.40357,0.92563,1.37298,0.0005182,0.0005182,0.0005182
75,1188.91,1.4301,0.91871,1.1801,0.86373,0.73152,0.80195,0.45184,1.51616,0.97428,1.44504,0.0005116,0.0005116,0.0005116
76,1203.7,1.42459,0.92856,1.18627,0.87096,0.73619,0.80454,0.46132,1.4603,0.92963,1.40321,0.000505,0.000505,0.000505
77,1218.36,1.46185,0.92711,1.18275,0.86964,0.73438,0.80233,0.45421,1.4734,0.95647,1.40226,0.0004984,0.0004984,0.0004984
78,1232.93,1.48223,0.96376,1.20777,0.87168,0.72663,0.80139,0.48168,1.4331,0.93858,1.39274,0.0004918,0.0004918,0.0004918
79,1247.1,1.403,0.92987,1.19419,0.87463,0.7334,0.80696,0.48007,1.40817,0.93758,1.39583,0.0004852,0.0004852,0.0004852
80,1261.71,1.48536,0.96016,1.21523,0.87331,0.73248,0.80182,0.48059,1.44917,0.93625,1.42137,0.0004786,0.0004786,0.0004786
81,1276.35,1.44309,0.90288,1.16379,0.87027,0.72226,0.79733,0.44583,1.46546,0.94577,1.39539,0.000472,0.000472,0.000472
82,1290.28,1.39148,0.90098,1.18403,0.86867,0.74311,0.80746,0.48405,1.41805,0.91644,1.38958,0.0004654,0.0004654,0.0004654
83,1304.74,1.44921,0.90478,1.18108,0.87266,0.72703,0.80254,0.46645,1.50417,0.97387,1.44984,0.0004588,0.0004588,0.0004588
84,1319.22,1.38394,0.87496,1.16246,0.87848,0.74039,0.80984,0.48219,1.4254,0.90936,1.38336,0.0004522,0.0004522,0.0004522
85,1333.42,1.40826,0.89969,1.17056,0.88174,0.73889,0.80801,0.48042,1.39255,0.92356,1.36382,0.0004456,0.0004456,0.0004456
86,1347.48,1.43909,0.923,1.19217,0.86324,0.74566,0.80316,0.46269,1.46213,0.967,1.40975,0.000439,0.000439,0.000439
87,1361.51,1.4049,0.87761,1.17132,0.86503,0.7506,0.80241,0.47048,1.42735,0.92389,1.39111,0.0004324,0.0004324,0.0004324
88,1375.73,1.4317,0.92502,1.21206,0.87551,0.73964,0.80775,0.46652,1.43334,0.87974,1.38016,0.0004258,0.0004258,0.0004258
89,1390.09,1.41276,0.87595,1.15859,0.87318,0.74473,0.81143,0.48232,1.42486,0.91804,1.38697,0.0004192,0.0004192,0.0004192
90,1404.35,1.40556,0.88589,1.15681,0.87489,0.73633,0.80716,0.47021,1.4312,0.89908,1.40179,0.0004126,0.0004126,0.0004126
91,1418.51,1.41208,0.88411,1.1592,0.85344,0.74297,0.79953,0.45774,1.47098,0.93592,1.42764,0.000406,0.000406,0.000406
92,1432.65,1.3747,0.89349,1.18215,0.86676,0.75891,0.81048,0.47512,1.43938,0.93075,1.39852,0.0003994,0.0003994,0.0003994
93,1447.31,1.38821,0.85838,1.15478,0.8754,0.74594,0.81124,0.46791,1.41498,0.90664,1.38157,0.0003928,0.0003928,0.0003928
94,1461.82,1.38824,0.86978,1.1638,0.85775,0.72708,0.79049,0.42818,1.54857,0.93801,1.44951,0.0003862,0.0003862,0.0003862
95,1476.32,1.38969,0.8725,1.17026,0.88652,0.74419,0.81098,0.48459,1.39935,0.89244,1.38262,0.0003796,0.0003796,0.0003796
96,1490.61,1.38158,0.85571,1.16043,0.88311,0.75271,0.81355,0.48367,1.40359,0.87629,1.37888,0.000373,0.000373,0.000373
97,1505.03,1.41162,0.84923,1.14217,0.87787,0.74777,0.81221,0.47979,1.40547,0.89172,1.38187,0.0003664,0.0003664,0.0003664
98,1519.67,1.38277,0.86189,1.16292,0.87531,0.75226,0.81419,0.47923,1.41658,0.90536,1.37808,0.0003598,0.0003598,0.0003598
99,1534.24,1.36609,0.84611,1.15991,0.87547,0.75123,0.81203,0.48734,1.39547,0.88956,1.37702,0.0003532,0.0003532,0.0003532
100,1549.11,1.39718,0.86188,1.15491,0.87902,0.75514,0.82029,0.48418,1.39551,0.86322,1.3771,0.0003466,0.0003466,0.0003466
101,1563.46,1.39903,0.87575,1.17828,0.87185,0.75103,0.81256,0.47387,1.42,0.89106,1.38296,0.00034,0.00034,0.00034
102,1578.14,1.37435,0.81998,1.12284,0.87663,0.75749,0.81423,0.48289,1.39275,0.87603,1.36784,0.0003334,0.0003334,0.0003334
103,1592.62,1.36443,0.81873,1.12873,0.86671,0.75465,0.81162,0.49191,1.39405,0.87526,1.37097,0.0003268,0.0003268,0.0003268
104,1607.01,1.3319,0.80895,1.1317,0.87496,0.74648,0.80981,0.46659,1.41929,0.91795,1.38233,0.0003202,0.0003202,0.0003202
105,1621.49,1.37296,0.82812,1.14309,0.87748,0.74466,0.81202,0.48951,1.41072,0.8771,1.38624,0.0003136,0.0003136,0.0003136
106,1636.06,1.36875,0.83947,1.14775,0.87477,0.75241,0.81764,0.48376,1.39605,0.87462,1.36786,0.000307,0.000307,0.000307
107,1650.59,1.34604,0.81087,1.13493,0.86965,0.75824,0.81874,0.48358,1.39757,0.86813,1.37626,0.0003004,0.0003004,0.0003004
108,1665.6,1.35323,0.80267,1.12235,0.88131,0.75288,0.81233,0.48393,1.39168,0.88332,1.37965,0.0002938,0.0002938,0.0002938
109,1680.16,1.36538,0.81696,1.14628,0.87749,0.74231,0.81066,0.47948,1.40926,0.90505,1.38956,0.0002872,0.0002872,0.0002872
110,1694.6,1.35259,0.81572,1.15286,0.88285,0.76342,0.82118,0.48612,1.39936,0.89351,1.37408,0.0002806,0.0002806,0.0002806
111,1709.17,1.32645,0.79579,1.12799,0.88139,0.7573,0.82154,0.49365,1.39878,0.8672,1.37391,0.000274,0.000274,0.000274
112,1723.75,1.30432,0.78202,1.11803,0.87706,0.75665,0.81745,0.48462,1.38593,0.86512,1.36555,0.0002674,0.0002674,0.0002674
113,1738.43,1.34464,0.78883,1.11187,0.87644,0.7637,0.82211,0.49139,1.39068,0.87296,1.38036,0.0002608,0.0002608,0.0002608
114,1753.42,1.3642,0.795,1.11095,0.87593,0.7669,0.82477,0.47354,1.41046,0.86532,1.38064,0.0002542,0.0002542,0.0002542
115,1767.91,1.34012,0.79677,1.13626,0.88228,0.76055,0.82269,0.49199,1.37279,0.85916,1.35911,0.0002476,0.0002476,0.0002476
116,1783.07,1.34949,0.79274,1.12414,0.87987,0.75225,0.817,0.49002,1.37564,0.87556,1.36965,0.000241,0.000241,0.000241
117,1798.12,1.30452,0.78015,1.11826,0.88561,0.75497,0.81559,0.48247,1.41297,0.86845,1.38205,0.0002344,0.0002344,0.0002344
118,1813.29,1.32395,0.77446,1.11856,0.88618,0.75557,0.81576,0.47875,1.39334,0.88765,1.37805,0.0002278,0.0002278,0.0002278
119,1827.63,1.34486,0.79451,1.12404,0.88704,0.75459,0.81996,0.48262,1.39565,0.87265,1.36928,0.0002212,0.0002212,0.0002212
120,1841.75,1.30398,0.76499,1.10381,0.87984,0.76052,0.81927,0.49739,1.3619,0.86457,1.36572,0.0002146,0.0002146,0.0002146
121,1855.74,1.32833,0.76747,1.11279,0.88178,0.76089,0.81856,0.49514,1.38166,0.84654,1.37988,0.000208,0.000208,0.000208
122,1869.82,1.29218,0.75853,1.10678,0.88479,0.75602,0.8188,0.48332,1.39273,0.87083,1.37525,0.0002014,0.0002014,0.0002014
123,1883.99,1.31772,0.78188,1.12416,0.88589,0.75816,0.82265,0.49684,1.34939,0.85102,1.34198,0.0001948,0.0001948,0.0001948
124,1898.12,1.33347,0.8021,1.13294,0.87684,0.77504,0.82655,0.49796,1.38236,0.85565,1.35495,0.0001882,0.0001882,0.0001882
125,1912.49,1.31358,0.76003,1.09494,0.88959,0.75637,0.82232,0.50259,1.35409,0.86677,1.36359,0.0001816,0.0001816,0.0001816
126,1926.82,1.28963,0.75203,1.10029,0.87925,0.75417,0.81515,0.48535,1.38782,0.85274,1.37167,0.000175,0.000175,0.000175
127,1941.14,1.29078,0.75679,1.09953,0.88533,0.76482,0.82548,0.49708,1.36094,0.85508,1.36334,0.0001684,0.0001684,0.0001684
128,1955.47,1.28625,0.75052,1.08993,0.88547,0.76265,0.82345,0.4822,1.4531,0.88208,1.44014,0.0001618,0.0001618,0.0001618
129,1969.94,1.28607,0.75097,1.10331,0.87705,0.75998,0.8186,0.4954,1.38244,0.8614,1.3835,0.0001552,0.0001552,0.0001552
130,1984.55,1.29818,0.74401,1.09397,0.889,0.75648,0.8236,0.4877,1.40416,0.84066,1.40003,0.0001486,0.0001486,0.0001486
131,1998.72,1.27788,0.74462,1.10506,0.89169,0.7618,0.82252,0.50151,1.36546,0.84407,1.36736,0.000142,0.000142,0.000142
132,2012.92,1.27858,0.74516,1.10194,0.87688,0.75926,0.81901,0.48467,1.40634,0.85859,1.38546,0.0001354,0.0001354,0.0001354
133,2027.13,1.29574,0.76079,1.11733,0.87703,0.76422,0.82251,0.49524,1.40177,0.87174,1.39883,0.0001288,0.0001288,0.0001288
134,2041.56,1.28925,0.74407,1.09537,0.87938,0.7589,0.81979,0.48602,1.3934,0.87429,1.38044,0.0001222,0.0001222,0.0001222
135,2055.71,1.26644,0.74204,1.10819,0.87627,0.76092,0.81977,0.48236,1.42986,0.86723,1.41674,0.0001156,0.0001156,0.0001156
136,2070,1.25585,0.71791,1.08057,0.88387,0.76401,0.82235,0.4971,1.39285,0.84404,1.3911,0.000109,0.000109,0.000109
137,2084.2,1.2788,0.72292,1.07788,0.87744,0.76699,0.82215,0.49239,1.4089,0.86109,1.39651,0.0001024,0.0001024,0.0001024
138,2098.21,1.27491,0.73121,1.09135,0.8927,0.76141,0.8238,0.49931,1.37974,0.84957,1.38232,9.58e-05,9.58e-05,9.58e-05
139,2112.61,1.29966,0.73692,1.09253,0.89462,0.76031,0.82654,0.50371,1.37443,0.84801,1.37301,8.92e-05,8.92e-05,8.92e-05
140,2126.74,1.25868,0.72285,1.08043,0.89525,0.75676,0.82397,0.49185,1.37074,0.84962,1.35955,8.26e-05,8.26e-05,8.26e-05
141,2149.43,1.21344,0.69184,1.09195,0.88352,0.76648,0.8221,0.49621,1.37038,0.84997,1.37665,7.6e-05,7.6e-05,7.6e-05
142,2163.24,1.21565,0.6878,1.08937,0.88453,0.76683,0.8212,0.50595,1.34672,0.85171,1.36382,6.94e-05,6.94e-05,6.94e-05
143,2177.01,1.20018,0.66684,1.0726,0.88002,0.76471,0.81966,0.49109,1.39294,0.85414,1.38822,6.28e-05,6.28e-05,6.28e-05
144,2190.81,1.20933,0.66478,1.07399,0.88881,0.75928,0.82295,0.49658,1.36142,0.85272,1.36093,5.62e-05,5.62e-05,5.62e-05
145,2204.56,1.19634,0.66965,1.07598,0.89079,0.76442,0.82418,0.50217,1.34304,0.8457,1.3573,4.96e-05,4.96e-05,4.96e-05
146,2218.19,1.18286,0.64829,1.06204,0.8861,0.76405,0.81992,0.49943,1.35963,0.84666,1.37154,4.3e-05,4.3e-05,4.3e-05
147,2231.86,1.19853,0.65574,1.06589,0.88582,0.76516,0.82291,0.50053,1.34666,0.84328,1.35982,3.64e-05,3.64e-05,3.64e-05
148,2245.51,1.19573,0.66466,1.07214,0.89112,0.76524,0.8255,0.50325,1.34776,0.83644,1.36035,2.98e-05,2.98e-05,2.98e-05
149,2259.12,1.17159,0.6416,1.06399,0.88798,0.76544,0.8255,0.50042,1.34976,0.84104,1.3622,2.32e-05,2.32e-05,2.32e-05
150,2272.98,1.17939,0.64403,1.06591,0.88712,0.7628,0.82407,0.50139,1.3548,0.84164,1.36934,1.66e-05,1.66e-05,1.66e-05
