epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,700.131,1.49036,1.02522,1.21656,0.8459,0.70861,0.76706,0.4239,1.59146,1.10035,1.50846,0.0004951,0.0004951,0.0004951
53,713.566,1.49751,1.02038,1.21609,0.86004,0.72334,0.78464,0.45577,1.48249,1.0831,1.44023,0.0004852,0.0004852,0.0004852
54,726.919,1.46504,1.00735,1.20824,0.86324,0.70731,0.78211,0.44693,1.48629,1.0738,1.43411,0.0004753,0.0004753,0.0004753
55,740.265,1.46639,1.00577,1.22654,0.86716,0.72264,0.78934,0.44114,1.58641,1.07461,1.51377,0.0004654,0.0004654,0.0004654
56,753.549,1.49375,1.0105,1.23867,0.86654,0.72643,0.78849,0.43691,1.57145,1.08871,1.48399,0.0004555,0.0004555,0.0004555
57,767.371,1.48714,1.00591,1.21403,0.87035,0.71369,0.78831,0.45462,1.47479,1.04633,1.42607,0.0004456,0.0004456,0.0004456
58,780.833,1.45092,0.97569,1.20439,0.8613,0.72628,0.78674,0.44985,1.50741,1.03932,1.43239,0.0004357,0.0004357,0.0004357
59,794.058,1.46054,0.99071,1.20694,0.86348,0.73565,0.79474,0.45363,1.52929,1.05829,1.46595,0.0004258,0.0004258,0.0004258
60,807.352,1.48029,1.01546,1.22855,0.86355,0.7271,0.7883,0.45533,1.48391,1.01992,1.43707,0.0004159,0.0004159,0.0004159
61,821.064,1.46719,0.97048,1.20385,0.86837,0.72514,0.78906,0.45499,1.47436,1.04034,1.42403,0.000406,0.000406,0.000406
62,834.396,1.44364,0.94886,1.18542,0.85539,0.72524,0.78814,0.44419,1.50141,1.04295,1.42906,0.0003961,0.0003961,0.0003961
63,848.109,1.46771,0.95326,1.19175,0.85988,0.72733,0.79469,0.46786,1.48183,1.02462,1.43807,0.0003862,0.0003862,0.0003862
64,861.461,1.43514,0.92746,1.18351,0.86005,0.73322,0.79432,0.46153,1.47266,1.01644,1.43044,0.0003763,0.0003763,0.0003763
65,874.869,1.46679,0.98932,1.22126,0.85904,0.7245,0.79157,0.46348,1.48336,1.0213,1.44,0.0003664,0.0003664,0.0003664
66,888.327,1.44173,0.95612,1.20869,0.8721,0.72352,0.7905,0.4483,1.51165,1.02768,1.4505,0.0003565,0.0003565,0.0003565
67,901.385,1.40468,0.92525,1.18935,0.86925,0.72194,0.78999,0.44158,1.50451,1.01119,1.42303,0.0003466,0.0003466,0.0003466
68,914.755,1.43299,0.93345,1.19331,0.86935,0.73627,0.79769,0.46568,1.48279,1.00011,1.42911,0.0003367,0.0003367,0.0003367
69,928.224,1.4349,0.92481,1.18397,0.87736,0.73174,0.79777,0.45752,1.4818,1.01769,1.42618,0.0003268,0.0003268,0.0003268
70,941.514,1.42705,0.93359,1.19462,0.87108,0.72956,0.79846,0.45896,1.49056,0.99995,1.43534,0.0003169,0.0003169,0.0003169
71,955.058,1.40035,0.90413,1.17061,0.8595,0.73875,0.79956,0.46513,1.48025,1.00521,1.43445,0.000307,0.000307,0.000307
72,968.592,1.4442,0.92825,1.19422,0.86491,0.71604,0.79139,0.44804,1.47728,0.97781,1.42216,0.0002971,0.0002971,0.0002971
73,981.527,1.40121,0.91446,1.18939,0.87202,0.72537,0.79454,0.45706,1.47648,0.97486,1.42326,0.0002872,0.0002872,0.0002872
74,994.886,1.43216,0.90598,1.17716,0.8758,0.73067,0.8018,0.47763,1.45679,0.98552,1.42554,0.0002773,0.0002773,0.0002773
75,1008.17,1.38699,0.87094,1.16123,0.88244,0.73396,0.80713,0.46036,1.48408,0.98321,1.42537,0.0002674,0.0002674,0.0002674
76,1021.43,1.38679,0.88474,1.16603,0.85933,0.7339,0.79741,0.45649,1.46988,0.98855,1.41429,0.0002575,0.0002575,0.0002575
77,1034.77,1.41097,0.8774,1.15862,0.87403,0.74782,0.80842,0.46904,1.47489,0.96693,1.41377,0.0002476,0.0002476,0.0002476
78,1048.07,1.39728,0.88105,1.16929,0.87463,0.73705,0.80639,0.47687,1.45378,0.97694,1.41812,0.0002377,0.0002377,0.0002377
79,1061.02,1.36001,0.87199,1.17136,0.87274,0.73797,0.80343,0.47884,1.46069,0.98039,1.42088,0.0002278,0.0002278,0.0002278
80,1074.46,1.42827,0.90792,1.1884,0.87492,0.73878,0.80618,0.4736,1.43764,0.96099,1.40066,0.0002179,0.0002179,0.0002179
81,1087.98,1.36319,0.83094,1.13092,0.8707,0.74192,0.80637,0.47428,1.46064,0.96471,1.417,0.000208,0.000208,0.000208
82,1101.17,1.35029,0.84642,1.16196,0.87,0.73777,0.8021,0.47066,1.45171,0.93997,1.40867,0.0001981,0.0001981,0.0001981
83,1115.01,1.38959,0.84851,1.15466,0.87716,0.74078,0.80937,0.47295,1.46528,0.96151,1.41155,0.0001882,0.0001882,0.0001882
84,1128.72,1.32671,0.82167,1.13464,0.87605,0.74233,0.80829,0.47156,1.44205,0.95259,1.40634,0.0001783,0.0001783,0.0001783
85,1142.21,1.35746,0.83265,1.1434,0.87861,0.74287,0.80987,0.47642,1.44217,0.95565,1.40432,0.0001684,0.0001684,0.0001684
86,1155.64,1.38934,0.86168,1.16789,0.88013,0.74341,0.81422,0.48437,1.43089,0.95533,1.39883,0.0001585,0.0001585,0.0001585
87,1169.01,1.324,0.8148,1.13455,0.87699,0.73912,0.80517,0.47057,1.45592,0.97771,1.40752,0.0001486,0.0001486,0.0001486
88,1182.41,1.37808,0.87458,1.18292,0.87945,0.75201,0.81042,0.4769,1.42893,0.94179,1.40194,0.0001387,0.0001387,0.0001387
89,1195.98,1.35361,0.82548,1.13508,0.88426,0.75043,0.81167,0.47762,1.43767,0.94234,1.39976,0.0001288,0.0001288,0.0001288
90,1209.39,1.35202,0.82929,1.13367,0.88437,0.7434,0.81221,0.48009,1.44446,0.94036,1.40674,0.0001189,0.0001189,0.0001189
91,1229.97,1.30633,0.7926,1.14174,0.87961,0.7478,0.80653,0.46883,1.44386,0.9525,1.40654,0.000109,0.000109,0.000109
92,1242.92,1.30265,0.78439,1.14741,0.87538,0.75598,0.81387,0.48092,1.42231,0.94481,1.39664,9.91e-05,9.91e-05,9.91e-05
93,1255.8,1.28706,0.79206,1.1419,0.8785,0.75052,0.81188,0.4833,1.42685,0.92546,1.40344,8.92e-05,8.92e-05,8.92e-05
94,1268.8,1.29438,0.7664,1.13256,0.87694,0.75102,0.80992,0.47574,1.44897,0.94435,1.41715,7.93e-05,7.93e-05,7.93e-05
95,1281.96,1.29158,0.77885,1.14546,0.87692,0.75155,0.81161,0.48016,1.41751,0.92861,1.3879,6.94e-05,6.94e-05,6.94e-05
96,1294.78,1.29623,0.76603,1.14622,0.87691,0.75523,0.81286,0.48076,1.42397,0.9257,1.39285,5.95e-05,5.95e-05,5.95e-05
97,1307.76,1.28074,0.77105,1.12691,0.87385,0.74717,0.81172,0.4745,1.42968,0.9302,1.39303,4.96e-05,4.96e-05,4.96e-05
98,1320.69,1.25636,0.73974,1.11636,0.88187,0.75164,0.8133,0.48221,1.4185,0.92933,1.39144,3.97e-05,3.97e-05,3.97e-05
99,1333.5,1.27161,0.7446,1.12199,0.88434,0.75174,0.81427,0.48512,1.42257,0.92421,1.39569,2.98e-05,2.98e-05,2.98e-05
100,1346.3,1.28082,0.75895,1.13144,0.88303,0.75448,0.81548,0.4845,1.42362,0.92296,1.39709,1.99e-05,1.99e-05,1.99e-05
