epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,1787.9,1.34786,0.78314,1.14745,0.90201,0.75346,0.81718,0.4862,1.43164,0.9072,1.43124,0.0004588,0.0004588,0.0004588
84,1809.09,1.27044,0.75435,1.12239,0.88996,0.75771,0.82155,0.48523,1.43187,0.90209,1.41657,0.0004522,0.0004522,0.0004522
85,1830.45,1.30673,0.77971,1.13342,0.87762,0.74992,0.81152,0.47757,1.42763,0.8718,1.41947,0.0004456,0.0004456,0.0004456
86,1851.62,1.32721,0.78076,1.15724,0.88549,0.74429,0.8143,0.46729,1.47818,0.90927,1.44727,0.000439,0.000439,0.000439
87,1873.07,1.28429,0.746,1.13089,0.89224,0.75216,0.82023,0.47049,1.45031,0.86553,1.44131,0.0004324,0.0004324,0.0004324
88,1894.51,1.32242,0.79679,1.17254,0.88245,0.74166,0.8075,0.44602,1.46459,0.88208,1.42242,0.0004258,0.0004258,0.0004258
89,1915.88,1.3083,0.74746,1.12078,0.89686,0.75956,0.82313,0.48003,1.44272,0.86979,1.42303,0.0004192,0.0004192,0.0004192
90,1937.46,1.29686,0.75506,1.1189,0.89038,0.75381,0.82364,0.4615,1.48034,0.87729,1.46398,0.0004126,0.0004126,0.0004126
91,1958.66,1.29998,0.75023,1.12145,0.89042,0.75725,0.82216,0.47225,1.45616,0.88488,1.4475,0.000406,0.000406,0.000406
92,1979.58,1.26132,0.75562,1.14283,0.88963,0.74819,0.82057,0.46706,1.45312,0.85581,1.42431,0.0003994,0.0003994,0.0003994
93,2001.3,1.28812,0.73121,1.11743,0.88087,0.74989,0.81818,0.46789,1.43773,0.86252,1.40945,0.0003928,0.0003928,0.0003928
94,2022.68,1.27929,0.7401,1.12491,0.87993,0.74405,0.80467,0.45849,1.45513,0.86673,1.42368,0.0003862,0.0003862,0.0003862
95,2043.95,1.27533,0.73793,1.12964,0.90125,0.75766,0.82843,0.48798,1.43998,0.84122,1.43135,0.0003796,0.0003796,0.0003796
96,2065.73,1.28731,0.73267,1.12121,0.89732,0.76803,0.82871,0.49638,1.39068,0.84521,1.40628,0.000373,0.000373,0.000373
97,2087.17,1.3031,0.729,1.10297,0.87,0.7572,0.81672,0.47706,1.42251,0.84067,1.41962,0.0003664,0.0003664,0.0003664
98,2108.57,1.26548,0.72734,1.11589,0.89708,0.77274,0.83224,0.4806,1.42305,0.83926,1.41319,0.0003598,0.0003598,0.0003598
99,2129.89,1.245,0.70948,1.11436,0.90263,0.76538,0.8293,0.48047,1.48829,0.84432,1.48996,0.0003532,0.0003532,0.0003532
100,2151.26,1.26237,0.71652,1.1027,0.89212,0.76052,0.81956,0.47538,1.4834,0.85012,1.47394,0.0003466,0.0003466,0.0003466
101,2172.24,1.26235,0.73218,1.1248,0.87801,0.76195,0.81661,0.47497,1.42702,0.83433,1.42388,0.00034,0.00034,0.00034
102,2193.67,1.26466,0.7001,1.08487,0.89694,0.75501,0.82265,0.47365,1.42329,0.84024,1.399,0.0003334,0.0003334,0.0003334
103,2215,1.26686,0.70405,1.08736,0.87022,0.76681,0.81759,0.46981,1.4286,0.84855,1.41599,0.0003268,0.0003268,0.0003268
104,2236.55,1.22665,0.67935,1.09104,0.89597,0.75666,0.82175,0.47184,1.451,0.85161,1.43304,0.0003202,0.0003202,0.0003202
105,2257.97,1.25702,0.69698,1.10034,0.87576,0.7527,0.81381,0.46375,1.49398,0.85726,1.48022,0.0003136,0.0003136,0.0003136
106,2279.14,1.24565,0.70147,1.10227,0.88498,0.75955,0.82303,0.48153,1.43187,0.83818,1.42803,0.000307,0.000307,0.000307
107,2300.36,1.21017,0.67148,1.0843,0.8841,0.75524,0.81636,0.48388,1.41176,0.84056,1.42151,0.0003004,0.0003004,0.0003004
108,2321.73,1.23236,0.66794,1.07413,0.88248,0.76612,0.81409,0.47451,1.42805,0.85763,1.42149,0.0002938,0.0002938,0.0002938
109,2343.06,1.24386,0.68853,1.0978,0.89217,0.77165,0.83062,0.48426,1.40532,0.83742,1.40182,0.0002872,0.0002872,0.0002872
110,2364.54,1.21684,0.67573,1.0966,0.88368,0.76902,0.82108,0.48058,1.43808,0.85227,1.43761,0.0002806,0.0002806,0.0002806
111,2386.03,1.19941,0.66407,1.07624,0.88788,0.76136,0.81566,0.47864,1.40955,0.84606,1.4102,0.000274,0.000274,0.000274
112,2407.49,1.19054,0.65919,1.08029,0.89391,0.75207,0.81649,0.47836,1.39502,0.83349,1.39993,0.0002674,0.0002674,0.0002674
113,2429.32,1.21454,0.66269,1.06336,0.86828,0.7539,0.80386,0.45688,1.4744,0.85587,1.44999,0.0002608,0.0002608,0.0002608
114,2450.77,1.23893,0.66402,1.06284,0.88177,0.76043,0.82368,0.46126,1.47422,0.85038,1.44708,0.0002542,0.0002542,0.0002542
115,2471.95,1.2172,0.66535,1.08857,0.89734,0.77201,0.827,0.48672,1.38405,0.84103,1.39638,0.0002476,0.0002476,0.0002476
116,2493.58,1.21989,0.65822,1.07065,0.89263,0.77704,0.82831,0.47741,1.45539,0.85474,1.4428,0.000241,0.000241,0.000241
117,2514.7,1.17593,0.64674,1.06627,0.89164,0.77206,0.82982,0.47783,1.43506,0.84202,1.42619,0.0002344,0.0002344,0.0002344
118,2536.21,1.18833,0.6426,1.06646,0.8883,0.77592,0.83063,0.4777,1.42395,0.86366,1.43172,0.0002278,0.0002278,0.0002278
119,2557.49,1.2088,0.65717,1.07656,0.8869,0.77239,0.83234,0.47917,1.42659,0.85598,1.4177,0.0002212,0.0002212,0.0002212
120,2578.75,1.18963,0.6403,1.05755,0.87764,0.77253,0.82081,0.47572,1.4141,0.88238,1.41412,0.0002146,0.0002146,0.0002146
121,2600.47,1.20062,0.64286,1.06353,0.89748,0.7786,0.84506,0.49246,1.43222,0.82648,1.44051,0.000208,0.000208,0.000208
122,2621.87,1.16227,0.63183,1.05935,0.89175,0.77482,0.83143,0.48671,1.39197,0.83155,1.39703,0.0002014,0.0002014,0.0002014
123,2643.01,1.18957,0.64943,1.07323,0.88708,0.76799,0.82526,0.49682,1.36529,0.8242,1.39441,0.0001948,0.0001948,0.0001948
124,2664.4,1.20544,0.67096,1.08528,0.90392,0.77629,0.8382,0.49341,1.40349,0.84627,1.41168,0.0001882,0.0001882,0.0001882
125,2685.64,1.18481,0.63364,1.04705,0.89122,0.78291,0.83704,0.49698,1.40325,0.84792,1.42852,0.0001816,0.0001816,0.0001816
126,2707.2,1.16027,0.62119,1.05281,0.87782,0.77238,0.82372,0.47321,1.45363,0.84047,1.44662,0.000175,0.000175,0.000175
127,2728.91,1.15102,0.62253,1.04552,0.88621,0.7747,0.82809,0.48145,1.42358,0.84365,1.43716,0.0001684,0.0001684,0.0001684
128,2750.36,1.15648,0.6232,1.04039,0.89633,0.76564,0.82631,0.48077,1.47935,0.85168,1.49476,0.0001618,0.0001618,0.0001618
129,2771.93,1.14978,0.61017,1.04916,0.90281,0.77745,0.8354,0.50327,1.38371,0.85523,1.41184,0.0001552,0.0001552,0.0001552
130,2793.69,1.15944,0.61189,1.04082,0.89134,0.77385,0.82493,0.48753,1.42174,0.83935,1.44448,0.0001486,0.0001486,0.0001486
131,2815.31,1.13893,0.60954,1.04752,0.8914,0.77346,0.8275,0.48994,1.40029,0.81215,1.41957,0.000142,0.000142,0.000142
132,2836.93,1.13827,0.61003,1.04729,0.88955,0.77323,0.82693,0.47958,1.42887,0.83565,1.43777,0.0001354,0.0001354,0.0001354
133,2858.32,1.15192,0.62496,1.05884,0.89048,0.75943,0.81959,0.47634,1.46587,0.85564,1.47771,0.0001288,0.0001288,0.0001288
134,2879.6,1.14651,0.61055,1.03826,0.88197,0.76035,0.81219,0.47105,1.44258,0.8507,1.44568,0.0001222,0.0001222,0.0001222
135,2900.78,1.12623,0.60867,1.04987,0.88961,0.76085,0.81814,0.46748,1.45616,0.85539,1.45979,0.0001156,0.0001156,0.0001156
136,2922.09,1.11592,0.59273,1.02642,0.88964,0.77654,0.82943,0.4828,1.44174,0.85754,1.46128,0.000109,0.000109,0.000109
137,2943.69,1.13214,0.59129,1.024,0.88127,0.77008,0.8206,0.47458,1.44074,0.85678,1.44483,0.0001024,0.0001024,0.0001024
138,2965.13,1.13785,0.60193,1.03863,0.89194,0.77985,0.83299,0.4967,1.39758,0.83834,1.43292,9.58e-05,9.58e-05,9.58e-05
139,2986.46,1.15036,0.60245,1.03175,0.89303,0.78262,0.83188,0.48959,1.41668,0.84853,1.44501,8.92e-05,8.92e-05,8.92e-05
140,3007.7,1.11303,0.58932,1.02343,0.89268,0.77457,0.82916,0.48484,1.39849,0.84342,1.41863,8.26e-05,8.26e-05,8.26e-05
141,3036.74,1.0729,0.54715,1.03168,0.89094,0.785,0.83183,0.49601,1.39514,0.85179,1.43107,7.6e-05,7.6e-05,7.6e-05
142,3057.51,1.07803,0.54891,1.03292,0.9004,0.77339,0.83116,0.50358,1.39149,0.85137,1.43396,6.94e-05,6.94e-05,6.94e-05
143,3078.89,1.05583,0.53341,1.01465,0.88315,0.76798,0.82196,0.48038,1.44119,0.85179,1.45627,6.28e-05,6.28e-05,6.28e-05
144,3100.17,1.0658,0.53643,1.01485,0.89497,0.77418,0.82695,0.48787,1.40584,0.86093,1.42846,5.62e-05,5.62e-05,5.62e-05
145,3121.11,1.05596,0.54079,1.01633,0.89995,0.77574,0.83427,0.49716,1.40033,0.86601,1.4356,4.96e-05,4.96e-05,4.96e-05
146,3142.37,1.03947,0.52023,1.0031,0.89874,0.77662,0.83182,0.49538,1.4112,0.8673,1.45427,4.3e-05,4.3e-05,4.3e-05
147,3163.59,1.05745,0.52797,1.00525,0.89944,0.78531,0.83664,0.49861,1.38096,0.84887,1.4277,3.64e-05,3.64e-05,3.64e-05
148,3184.68,1.04542,0.52856,1.00617,0.88879,0.78733,0.83441,0.49822,1.39638,0.85965,1.44228,2.98e-05,2.98e-05,2.98e-05
149,3205.63,1.03029,0.51401,1.00656,0.88669,0.78369,0.82867,0.48761,1.40746,0.8673,1.44386,2.32e-05,2.32e-05,2.32e-05
150,3226.37,1.03597,0.51713,1.00591,0.88907,0.77919,0.83202,0.49237,1.40185,0.85932,1.44179,1.66e-05,1.66e-05,1.66e-05
