epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,2224.46,1.56422,1.16103,1.32719,0.80621,0.67083,0.73597,0.37744,1.68814,1.17428,1.63259,0.0008482,0.0008482,0.0008482
25,2334.75,1.55167,1.12152,1.31048,0.84948,0.68877,0.7634,0.42957,1.58275,1.20059,1.5774,0.0008416,0.0008416,0.0008416
26,2378.83,1.54063,1.16621,1.34271,0.82648,0.69888,0.76273,0.39676,1.71057,1.26158,1.7049,0.000835,0.000835,0.000835
27,2423.62,1.54346,1.10845,1.31176,0.84774,0.69609,0.76937,0.43061,1.60428,1.16216,1.59698,0.0008284,0.0008284,0.0008284
28,2688.29,1.56607,1.10043,1.30609,0.84801,0.67729,0.75703,0.39872,1.65976,1.18256,1.63381,0.0008218,0.0008218,0.0008218
29,2735.24,1.47702,1.02878,1.25725,0.83568,0.68554,0.759,0.4101,1.6099,1.10194,1.56904,0.0008152,0.0008152,0.0008152
30,2776.21,1.50521,1.06609,1.26998,0.79443,0.68132,0.74292,0.41619,1.60347,1.16997,1.58959,0.0008086,0.0008086,0.0008086
31,2867.35,1.52314,1.07387,1.30252,0.81578,0.65037,0.72889,0.37252,1.65562,1.2754,1.60785,0.000802,0.000802,0.000802
32,2928.02,1.52287,1.09417,1.31549,0.82396,0.67919,0.74148,0.38715,1.62303,1.19203,1.58827,0.0007954,0.0007954,0.0007954
33,2981.21,1.51093,1.07052,1.31271,0.83716,0.69354,0.76094,0.38922,1.61951,1.1932,1.62472,0.0007888,0.0007888,0.0007888
34,3030.06,1.50396,1.06731,1.28946,0.84793,0.72891,0.79698,0.45231,1.55971,1.12596,1.55799,0.0007822,0.0007822,0.0007822
35,3083.72,1.52167,1.07403,1.29244,0.84384,0.69321,0.77481,0.41343,1.64675,1.15694,1.63477,0.0007756,0.0007756,0.0007756
36,3142.44,1.50898,1.04376,1.27256,0.85176,0.72117,0.78687,0.41235,1.60142,1.0945,1.58117,0.000769,0.000769,0.000769
37,3190.76,1.5313,1.07454,1.31364,0.85175,0.7219,0.79064,0.3991,1.6639,1.12475,1.60407,0.0007624,0.0007624,0.0007624
38,3263.23,1.49729,1.05248,1.29919,0.80828,0.66256,0.72468,0.38841,1.63291,1.14938,1.58114,0.0007558,0.0007558,0.0007558
39,3312.55,1.51281,1.091,1.30141,0.85636,0.68038,0.76631,0.42292,1.58743,1.14447,1.57708,0.0007492,0.0007492,0.0007492
40,3366.45,1.48535,1.03093,1.27054,0.88218,0.71871,0.79194,0.44939,1.57042,1.08404,1.58377,0.0007426,0.0007426,0.0007426
41,3408.72,1.50844,1.06712,1.29472,0.8665,0.71631,0.79193,0.44061,1.55855,1.07862,1.55544,0.000736,0.000736,0.000736
42,3455.48,1.41083,0.96936,1.25138,0.85849,0.71773,0.79055,0.42225,1.60505,1.08295,1.5696,0.0007294,0.0007294,0.0007294
43,3511.18,1.44338,0.97733,1.25256,0.89061,0.72209,0.80721,0.42441,1.60072,1.04761,1.54426,0.0007228,0.0007228,0.0007228
44,3762.69,1.47317,0.99448,1.27146,0.87166,0.73704,0.81575,0.46717,1.53429,1.04723,1.56571,0.0007162,0.0007162,0.0007162
45,3807.41,1.49119,0.99748,1.26476,0.8807,0.73265,0.80343,0.44737,1.55263,1.03807,1.53787,0.0007096,0.0007096,0.0007096
46,3880.97,1.47361,0.99573,1.27347,0.85103,0.70185,0.77422,0.42125,1.611,1.08754,1.57099,0.000703,0.000703,0.000703
47,3969.07,1.44724,0.9994,1.28352,0.86973,0.70058,0.78116,0.43242,1.59343,1.06343,1.58323,0.0006964,0.0006964,0.0006964
48,4011.21,1.4518,1.0175,1.28396,0.88419,0.72459,0.80318,0.45404,1.55378,1.06298,1.56612,0.0006898,0.0006898,0.0006898
49,4060.03,1.44924,0.96349,1.2374,0.83984,0.71048,0.77156,0.41902,1.55971,1.08214,1.53139,0.0006832,0.0006832,0.0006832
50,4129.58,1.44628,0.96075,1.24166,0.86579,0.72363,0.79927,0.43492,1.62312,1.05529,1.59846,0.0006766,0.0006766,0.0006766
51,4173.21,1.43614,0.9392,1.2326,0.86458,0.72413,0.79689,0.44096,1.57078,1.02061,1.5484,0.00067,0.00067,0.00067
52,4220.26,1.42871,0.93275,1.23529,0.87423,0.73573,0.81122,0.45234,1.53016,1.00622,1.52124,0.0006634,0.0006634,0.0006634
53,4269.24,1.45125,0.95206,1.24351,0.89245,0.7248,0.80283,0.43823,1.56196,1.02514,1.53111,0.0006568,0.0006568,0.0006568
54,4321.03,1.4152,0.93322,1.23041,0.8699,0.71134,0.78788,0.45245,1.53475,1.02836,1.52445,0.0006502,0.0006502,0.0006502
55,4458.26,1.39926,0.928,1.24738,0.8642,0.71439,0.79157,0.44093,1.5581,1.0263,1.54288,0.0006436,0.0006436,0.0006436
56,4510.1,1.41693,0.92705,1.25524,0.88374,0.74195,0.82154,0.43853,1.54774,0.9864,1.51697,0.000637,0.000637,0.000637
57,4562.03,1.42083,0.91775,1.23225,0.85628,0.72067,0.77554,0.42488,1.55887,1.04114,1.52523,0.0006304,0.0006304,0.0006304
58,4605.15,1.37878,0.8945,1.22384,0.8928,0.73866,0.81442,0.46289,1.53033,0.97694,1.52715,0.0006238,0.0006238,0.0006238
59,4653.7,1.38128,0.89952,1.22958,0.87843,0.73166,0.80863,0.45027,1.51943,0.98572,1.50941,0.0006172,0.0006172,0.0006172
60,4840.39,1.41737,0.93668,1.2603,0.86211,0.72504,0.79696,0.42859,1.59509,1.03135,1.58028,0.0006106,0.0006106,0.0006106
61,4906.93,1.40561,0.89543,1.23646,0.87247,0.72478,0.79564,0.44624,1.53986,0.99529,1.53939,0.000604,0.000604,0.000604
62,4957.48,1.42753,0.9089,1.22522,0.87384,0.72798,0.80522,0.4299,1.52975,0.99058,1.49925,0.0005974,0.0005974,0.0005974
63,5009.96,1.43491,0.90313,1.22162,0.87122,0.75699,0.81815,0.46705,1.49526,0.9517,1.5106,0.0005908,0.0005908,0.0005908
64,5055.57,1.35734,0.8351,1.20306,0.87714,0.7617,0.82304,0.46146,1.50228,0.94501,1.50032,0.0005842,0.0005842,0.0005842
65,5211.81,1.38941,0.90684,1.24253,0.8761,0.75143,0.81975,0.46738,1.51199,0.95148,1.53386,0.0005776,0.0005776,0.0005776
66,5262.85,1.37688,0.89082,1.23565,0.85868,0.729,0.80034,0.43475,1.59282,1.00035,1.57336,0.000571,0.000571,0.000571
67,5307.06,1.35802,0.85499,1.21979,0.86249,0.72735,0.79249,0.42383,1.55746,0.97442,1.55391,0.0005644,0.0005644,0.0005644
68,5376.33,1.36717,0.86329,1.21835,0.87489,0.74742,0.81174,0.44135,1.53062,0.94621,1.51532,0.0005578,0.0005578,0.0005578
69,5429.46,1.34664,0.8637,1.19367,0.87016,0.75222,0.82511,0.4637,1.53966,0.97024,1.53959,0.0005512,0.0005512,0.0005512
70,5478.25,1.34485,0.8674,1.2098,0.87694,0.75616,0.81738,0.45503,1.53083,0.97759,1.53327,0.0005446,0.0005446,0.0005446
71,5560.78,1.32242,0.82561,1.18579,0.84134,0.74589,0.79936,0.44843,1.54295,1.09169,1.52918,0.000538,0.000538,0.000538
72,5616.1,1.3914,0.86347,1.22186,0.85747,0.72663,0.79459,0.41898,1.55054,0.99631,1.51666,0.0005314,0.0005314,0.0005314
73,5661.22,1.35447,0.85994,1.21159,0.87121,0.73238,0.79761,0.4334,1.50258,0.94683,1.4877,0.0005248,0.0005248,0.0005248
74,5706.29,1.33859,0.82874,1.18887,0.87693,0.73242,0.80086,0.46052,1.49083,0.93169,1.50224,0.0005182,0.0005182,0.0005182
75,5747.38,1.30491,0.8063,1.17604,0.87564,0.73603,0.81211,0.44422,1.52977,0.96654,1.54397,0.0005116,0.0005116,0.0005116
76,5831.97,1.30342,0.81685,1.18358,0.87201,0.75345,0.81653,0.44312,1.54575,0.93058,1.51301,0.000505,0.000505,0.000505
77,5882.72,1.3385,0.8058,1.17979,0.88013,0.74946,0.82013,0.45268,1.52008,0.91795,1.51486,0.0004984,0.0004984,0.0004984
78,5932.02,1.33347,0.81218,1.19176,0.89278,0.75159,0.82123,0.46887,1.50684,0.91824,1.51835,0.0004918,0.0004918,0.0004918
79,5978.83,1.29097,0.80236,1.18767,0.90061,0.75893,0.82518,0.48928,1.45514,0.89672,1.47933,0.0004852,0.0004852,0.0004852
80,6022.88,1.33866,0.82875,1.20123,0.86091,0.736,0.80065,0.47899,1.47708,0.92643,1.49363,0.0004786,0.0004786,0.0004786
81,6156.08,1.29955,0.7706,1.1501,0.88224,0.73891,0.80243,0.44045,1.52996,0.92555,1.50931,0.000472,0.000472,0.000472
82,6198.8,1.27777,0.78179,1.1819,0.87339,0.73415,0.80186,0.44917,1.65743,1.01046,1.69256,0.0004654,0.0004654,0.0004654
83,6242.45,1.33104,0.79813,1.17434,0.89871,0.75445,0.82754,0.49014,1.44429,0.90382,1.47229,0.0004588,0.0004588,0.0004588
84,6288.92,1.24841,0.75022,1.14676,0.89157,0.75191,0.81886,0.47607,1.47968,0.88979,1.50282,0.0004522,0.0004522,0.0004522
85,6335.84,1.27615,0.75883,1.15751,0.8782,0.75357,0.82198,0.46101,1.52781,0.91934,1.53747,0.0004456,0.0004456,0.0004456
86,6404.07,1.30225,0.79719,1.18597,0.86054,0.71602,0.78569,0.4171,1.55251,0.93378,1.50858,0.000439,0.000439,0.000439
87,6449.01,1.2521,0.74824,1.15031,0.88189,0.73832,0.80257,0.42229,1.55532,0.92821,1.53989,0.0004324,0.0004324,0.0004324
88,6490.86,1.29955,0.81225,1.20325,0.87889,0.71728,0.78696,0.43285,1.51257,0.91143,1.50188,0.0004258,0.0004258,0.0004258
89,6542.07,1.28904,0.75065,1.1535,0.87346,0.74966,0.80978,0.44984,1.5056,0.92553,1.50675,0.0004192,0.0004192,0.0004192
90,6650.97,1.27627,0.75469,1.14487,0.89168,0.74796,0.81908,0.46645,1.49372,0.90495,1.51815,0.0004126,0.0004126,0.0004126
91,6695.83,1.27202,0.74403,1.14967,0.8806,0.75037,0.81424,0.44172,1.56458,0.93124,1.53993,0.000406,0.000406,0.000406
92,6737.37,1.2395,0.74973,1.16852,0.89144,0.74848,0.82454,0.46496,1.46799,0.89437,1.46772,0.0003994,0.0003994,0.0003994
93,6798.4,1.25997,0.7241,1.14402,0.88335,0.74899,0.81619,0.46278,1.49952,0.89914,1.51555,0.0003928,0.0003928,0.0003928
94,6856.99,1.24564,0.72777,1.1468,0.88033,0.7517,0.81468,0.4315,1.55295,0.90874,1.52515,0.0003862,0.0003862,0.0003862
95,6906.66,1.2485,0.72764,1.15375,0.88693,0.7744,0.83492,0.49011,1.42269,0.87774,1.46033,0.0003796,0.0003796,0.0003796
96,6962.33,1.2733,0.72829,1.14948,0.89657,0.77684,0.83888,0.49738,1.42798,0.87328,1.49341,0.000373,0.000373,0.000373
97,7011.92,1.26709,0.71059,1.13026,0.89222,0.7673,0.83053,0.49178,1.437,0.88287,1.46659,0.0003664,0.0003664,0.0003664
98,7106.55,1.23635,0.72764,1.14385,0.87369,0.76656,0.8283,0.48266,1.41937,0.85269,1.44898,0.0003598,0.0003598,0.0003598
99,7153.54,1.22599,0.70591,1.14787,0.91057,0.75444,0.83468,0.50018,1.4238,0.8883,1.47084,0.0003532,0.0003532,0.0003532
100,7199.57,1.24071,0.71391,1.13032,0.89889,0.76286,0.82711,0.47075,1.43842,0.88287,1.43486,0.0003466,0.0003466,0.0003466
101,7250.74,1.24464,0.72203,1.15103,0.86724,0.74532,0.80751,0.44042,1.51175,0.89333,1.48897,0.00034,0.00034,0.00034
102,7300.93,1.23188,0.68008,1.10679,0.88877,0.75105,0.82112,0.48063,1.43056,0.85716,1.45056,0.0003334,0.0003334,0.0003334
103,7349.33,1.22772,0.68083,1.10819,0.89503,0.76103,0.82904,0.47716,1.49806,0.89033,1.53614,0.0003268,0.0003268,0.0003268
104,7423.4,1.19329,0.67572,1.11647,0.89436,0.76309,0.83432,0.47263,1.45692,0.8734,1.49384,0.0003202,0.0003202,0.0003202
105,7672.28,1.23214,0.69268,1.12477,0.8743,0.73883,0.80459,0.45291,1.57076,0.91214,1.58843,0.0003136,0.0003136,0.0003136
106,7720.95,1.21804,0.69482,1.12427,0.87288,0.72844,0.79679,0.44761,1.49148,0.88895,1.46939,0.000307,0.000307,0.000307
107,7777.11,1.18777,0.66639,1.1126,0.87968,0.74908,0.81606,0.45818,1.55587,0.90078,1.57157,0.0003004,0.0003004,0.0003004
108,7826.22,1.19682,0.66335,1.09803,0.88797,0.75858,0.82177,0.46309,1.49557,0.88389,1.52058,0.0002938,0.0002938,0.0002938
109,7883.42,1.21351,0.68181,1.11847,0.87063,0.75484,0.81636,0.46523,1.4929,0.92124,1.52092,0.0002872,0.0002872,0.0002872
110,7929.21,1.19162,0.67694,1.12122,0.8904,0.76105,0.83134,0.47644,1.49033,0.90441,1.51211,0.0002806,0.0002806,0.0002806
111,7976.13,1.17517,0.65841,1.10205,0.88441,0.76205,0.82111,0.47567,1.43704,0.86301,1.46146,0.000274,0.000274,0.000274
112,8067.85,1.1533,0.64786,1.09592,0.89619,0.75196,0.81761,0.47509,1.43644,0.85201,1.47975,0.0002674,0.0002674,0.0002674
113,8233.79,1.1714,0.64843,1.07897,0.88545,0.76228,0.8262,0.48486,1.42284,0.8624,1.45997,0.0002608,0.0002608,0.0002608
114,8276.27,1.19329,0.65047,1.08411,0.89695,0.75888,0.82524,0.47202,1.43253,0.8665,1.47815,0.0002542,0.0002542,0.0002542
115,8324.63,1.17109,0.65021,1.10412,0.90805,0.76875,0.83486,0.48833,1.43334,0.86994,1.48104,0.0002476,0.0002476,0.0002476
116,8428.25,1.18449,0.64663,1.09062,0.90902,0.76804,0.83763,0.47523,1.44417,0.88905,1.47879,0.000241,0.000241,0.000241
117,8500.46,1.14064,0.6325,1.08456,0.89023,0.7568,0.81449,0.46125,1.45159,0.88247,1.46892,0.0002344,0.0002344,0.0002344
118,8547.58,1.15195,0.62814,1.08441,0.89161,0.76142,0.82765,0.47009,1.46059,0.87949,1.4921,0.0002278,0.0002278,0.0002278
119,8590.94,1.16763,0.64168,1.09329,0.89351,0.77317,0.83217,0.47132,1.48325,0.87442,1.50085,0.0002212,0.0002212,0.0002212
120,8650.97,1.14616,0.62431,1.07616,0.90484,0.75895,0.83269,0.47944,1.4425,0.86227,1.46857,0.0002146,0.0002146,0.0002146
121,8695.24,1.15859,0.62799,1.07682,0.89779,0.77777,0.83621,0.4832,1.45368,0.86165,1.49078,0.000208,0.000208,0.000208
122,8759.8,1.13141,0.61665,1.07939,0.89533,0.77023,0.83156,0.48199,1.42316,0.87345,1.45669,0.0002014,0.0002014,0.0002014
123,8841.22,1.15391,0.63974,1.09507,0.90085,0.7559,0.8231,0.47857,1.41657,0.87369,1.44497,0.0001948,0.0001948,0.0001948
124,8896.27,1.15804,0.64769,1.0943,0.90087,0.77864,0.83959,0.48435,1.43379,0.86457,1.47366,0.0001882,0.0001882,0.0001882
125,8951.27,1.13959,0.61263,1.0621,0.89426,0.76767,0.82726,0.47871,1.45256,0.87345,1.494,0.0001816,0.0001816,0.0001816
126,8998.29,1.11761,0.6011,1.06693,0.89282,0.76664,0.83039,0.46594,1.4637,0.85364,1.4877,0.000175,0.000175,0.000175
127,9114.18,1.11028,0.60053,1.06046,0.89773,0.75342,0.81828,0.45821,1.47091,0.86882,1.49941,0.0001684,0.0001684,0.0001684
128,9157.19,1.11625,0.6075,1.05459,0.88892,0.78134,0.83527,0.47982,1.44944,0.86264,1.493,0.0001618,0.0001618,0.0001618
129,9201.55,1.11098,0.59798,1.06719,0.89349,0.77195,0.82861,0.48994,1.41429,0.85679,1.46257,0.0001552,0.0001552,0.0001552
130,9248.99,1.12284,0.59653,1.0563,0.89117,0.76862,0.82781,0.46301,1.52077,0.86776,1.54006,0.0001486,0.0001486,0.0001486
131,9311.94,1.09791,0.59044,1.06261,0.89198,0.77375,0.83109,0.48388,1.42904,0.85878,1.47217,0.000142,0.000142,0.000142
132,9422.29,1.09608,0.59458,1.0624,0.88401,0.77662,0.82614,0.46931,1.50232,0.86848,1.55187,0.0001354,0.0001354,0.0001354
133,9472.29,1.10812,0.60371,1.07425,0.88134,0.76071,0.81625,0.45646,1.52149,0.88544,1.54899,0.0001288,0.0001288,0.0001288
134,9516.66,1.10544,0.59781,1.05485,0.89495,0.76263,0.81909,0.46051,1.50763,0.88032,1.54232,0.0001222,0.0001222,0.0001222
135,9596.9,1.08335,0.58952,1.0695,0.89331,0.76848,0.82375,0.47078,1.42682,0.85897,1.47398,0.0001156,0.0001156,0.0001156
136,9641.22,1.07288,0.57303,1.03865,0.89396,0.77081,0.82625,0.47804,1.46108,0.86259,1.50123,0.000109,0.000109,0.000109
137,9687.55,1.08637,0.57148,1.0365,0.89481,0.76639,0.81908,0.46169,1.49619,0.86987,1.51858,0.0001024,0.0001024,0.0001024
138,9733.31,1.08588,0.58255,1.04688,0.90081,0.7762,0.83094,0.4965,1.41048,0.83853,1.47583,9.58e-05,9.58e-05,9.58e-05
139,9777.66,1.10289,0.58247,1.04565,0.89159,0.78117,0.83039,0.48085,1.4438,0.83345,1.49365,8.92e-05,8.92e-05,8.92e-05
140,9869.59,1.0685,0.56757,1.03383,0.8939,0.76913,0.82883,0.47027,1.45209,0.85184,1.48157,8.26e-05,8.26e-05,8.26e-05
141,9925.41,1.02878,0.53163,1.04651,0.89652,0.77873,0.83499,0.48579,1.43394,0.85106,1.49237,7.6e-05,7.6e-05,7.6e-05
142,9966.16,1.02966,0.5368,1.03955,0.90169,0.77535,0.83656,0.49652,1.44242,0.86947,1.51576,6.94e-05,6.94e-05,6.94e-05
143,10013.7,1.02297,0.5231,1.03205,0.88844,0.76827,0.82346,0.46448,1.52987,0.87393,1.58316,6.28e-05,6.28e-05,6.28e-05
144,10054.1,1.02433,0.52431,1.02848,0.90084,0.78084,0.83857,0.49485,1.39675,0.84836,1.47314,5.62e-05,5.62e-05,5.62e-05
145,10165.5,1.01176,0.52785,1.03249,0.90189,0.77886,0.83533,0.50067,1.40084,0.86325,1.48624,4.96e-05,4.96e-05,4.96e-05
146,10217.5,1.00104,0.5057,1.01575,0.90122,0.77914,0.83662,0.49181,1.43002,0.87168,1.50873,4.3e-05,4.3e-05,4.3e-05
147,10257.8,1.00851,0.51068,1.01504,0.8999,0.78404,0.84113,0.49943,1.3955,0.85155,1.484,3.64e-05,3.64e-05,3.64e-05
148,10303.4,1.0027,0.5119,1.01952,0.89958,0.78145,0.84136,0.49296,1.43173,0.87222,1.5174,2.98e-05,2.98e-05,2.98e-05
149,10345.4,0.98288,0.49832,1.01709,0.89782,0.78227,0.84032,0.49444,1.41961,0.87338,1.50802,2.32e-05,2.32e-05,2.32e-05
150,10397.6,0.99395,0.49988,1.01629,0.89114,0.78113,0.83612,0.49053,1.41728,0.86384,1.49548,1.66e-05,1.66e-05,1.66e-05
