epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5741.74,1.65758,1.03492,1.18481,0.8238,0.70559,0.76912,0.42716,1.7836,1.18264,1.62537,0.0007294,0.0007294,0.0007294
43,5862.12,1.71191,1.07057,1.17633,0.82131,0.66895,0.74446,0.3785,1.79401,1.22025,1.60319,0.0007228,0.0007228,0.0007228
44,5917.51,1.74639,1.06546,1.17632,0.8398,0.71179,0.78292,0.43144,1.77344,1.13659,1.61781,0.0007162,0.0007162,0.0007162
45,6059.1,1.77723,1.05289,1.15306,0.86129,0.70131,0.7786,0.44564,1.68329,1.17417,1.53941,0.0007096,0.0007096,0.0007096
46,6130.12,1.7457,1.07414,1.17411,0.83298,0.70731,0.76866,0.42583,1.78199,1.18223,1.61263,0.000703,0.000703,0.000703
47,6220.16,1.7243,1.09383,1.19496,0.77372,0.64022,0.68898,0.39259,1.74054,1.24821,1.56859,0.0006964,0.0006964,0.0006964
48,6286.05,1.72923,1.12905,1.20701,0.85621,0.705,0.77421,0.44658,1.69623,1.17648,1.58554,0.0006898,0.0006898,0.0006898
49,6347.21,1.73552,1.02582,1.15075,0.86482,0.71967,0.79601,0.44409,1.71264,1.09283,1.55924,0.0006832,0.0006832,0.0006832
50,6405.34,1.72181,1.0161,1.1522,0.84237,0.69944,0.77405,0.41702,1.74148,1.12008,1.56609,0.0006766,0.0006766,0.0006766
51,6531.78,1.71403,1.02826,1.15269,0.81937,0.70455,0.77471,0.42558,1.74715,1.20832,1.58842,0.00067,0.00067,0.00067
52,6595.61,1.71467,0.98936,1.13969,0.83348,0.68543,0.75921,0.41425,1.73554,1.10652,1.52899,0.0006634,0.0006634,0.0006634
53,6685.18,1.69696,0.99563,1.15367,0.8593,0.73478,0.79847,0.44929,1.75692,1.10103,1.6296,0.0006568,0.0006568,0.0006568
54,6767.51,1.68713,1.00535,1.15181,0.81633,0.67112,0.74273,0.40479,1.75354,1.14007,1.54668,0.0006502,0.0006502,0.0006502
55,6831.46,1.65784,1.02505,1.16609,0.8606,0.71679,0.785,0.40505,1.73028,1.11342,1.56127,0.0006436,0.0006436,0.0006436
56,6911.22,1.66674,0.99933,1.17746,0.84604,0.70547,0.78377,0.41905,1.73675,1.15982,1.56257,0.000637,0.000637,0.000637
57,7142.42,1.71245,1.00937,1.15315,0.86532,0.71967,0.79334,0.44387,1.68318,1.12195,1.54697,0.0006304,0.0006304,0.0006304
58,7214.82,1.64525,0.97114,1.15992,0.88474,0.72619,0.80833,0.46025,1.69852,1.04088,1.57711,0.0006238,0.0006238,0.0006238
59,7341.91,1.66286,0.99571,1.15276,0.87337,0.71248,0.78612,0.43977,1.68265,1.10329,1.52382,0.0006172,0.0006172,0.0006172
60,7426.75,1.67887,1.00087,1.17137,0.83554,0.71728,0.78753,0.43447,1.76499,1.1113,1.62403,0.0006106,0.0006106,0.0006106
61,7595.56,1.67776,0.98708,1.15036,0.85309,0.71127,0.78063,0.43926,1.74525,1.22812,1.61964,0.000604,0.000604,0.000604
62,7687.37,1.69289,0.97966,1.14148,0.81602,0.69645,0.75363,0.38927,1.79026,1.09572,1.56902,0.0005974,0.0005974,0.0005974
63,7862.96,1.68323,0.94097,1.12273,0.87773,0.73482,0.81001,0.46506,1.70305,1.03009,1.58306,0.0005908,0.0005908,0.0005908
64,7940.08,1.65139,0.91262,1.12656,0.8784,0.73422,0.80338,0.45613,1.68421,1.01231,1.56143,0.0005842,0.0005842,0.0005842
65,8049.83,1.67807,0.97322,1.15512,0.87785,0.72843,0.80586,0.45922,1.68409,1.00921,1.56343,0.0005776,0.0005776,0.0005776
66,8246.8,1.62502,0.93211,1.14763,0.8726,0.73177,0.80383,0.47021,1.6424,1.03529,1.52936,0.000571,0.000571,0.000571
67,8312.6,1.62924,0.90361,1.14369,0.8476,0.69803,0.76403,0.40384,1.82573,1.15453,1.6525,0.0005644,0.0005644,0.0005644
68,8409.18,1.6468,0.91951,1.14238,0.8543,0.71739,0.786,0.44913,1.66927,1.05517,1.52128,0.0005578,0.0005578,0.0005578
69,8508.17,1.60821,0.91911,1.1221,0.77777,0.67796,0.72348,0.41248,1.73172,1.15704,1.56903,0.0005512,0.0005512,0.0005512
70,8577.22,1.61138,0.9247,1.14006,0.85139,0.72734,0.7972,0.44712,1.72975,1.05553,1.57468,0.0005446,0.0005446,0.0005446
71,8667.03,1.60468,0.88816,1.11595,0.87082,0.7129,0.79719,0.46546,1.66422,1.08429,1.54434,0.000538,0.000538,0.000538
