epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,1777.47,1.45705,0.96588,1.27683,0.88885,0.73282,0.80603,0.46053,1.51671,1.03214,1.53221,0.0007492,0.0007492,0.0007492
40,1816.31,1.42858,0.94932,1.25326,0.90679,0.73105,0.80498,0.47007,1.53754,1.05066,1.58293,0.0007426,0.0007426,0.0007426
41,1855.44,1.44686,0.98637,1.26982,0.88597,0.7336,0.80803,0.46463,1.53069,0.98995,1.56121,0.000736,0.000736,0.000736
42,1894.41,1.35611,0.88039,1.23447,0.85769,0.74364,0.80999,0.46086,1.57039,1.02487,1.58347,0.0007294,0.0007294,0.0007294
43,1933.18,1.39309,0.90755,1.23828,0.8736,0.75439,0.81155,0.43353,1.5743,1.016,1.55935,0.0007228,0.0007228,0.0007228
44,1972.37,1.41059,0.90274,1.24808,0.88076,0.74732,0.81377,0.45985,1.52622,1.02401,1.54404,0.0007162,0.0007162,0.0007162
45,2012.14,1.42393,0.91088,1.23572,0.88621,0.7437,0.81338,0.46026,1.52915,0.99092,1.53732,0.0007096,0.0007096,0.0007096
46,2051.26,1.4177,0.92232,1.25338,0.87901,0.70445,0.78276,0.42406,1.57528,1.05148,1.55582,0.000703,0.000703,0.000703
47,2091.26,1.38476,0.90956,1.25771,0.88832,0.74466,0.80713,0.47113,1.52504,0.9644,1.54508,0.0006964,0.0006964,0.0006964
48,2130.31,1.40098,0.90308,1.25276,0.8831,0.73993,0.80944,0.44903,1.54592,0.98737,1.56896,0.0006898,0.0006898,0.0006898
49,2170.91,1.39712,0.86841,1.21832,0.87889,0.714,0.78798,0.44257,1.53369,0.98561,1.55551,0.0006832,0.0006832,0.0006832
50,2211.03,1.38547,0.85613,1.21301,0.88728,0.74642,0.81207,0.44952,1.55349,0.97605,1.53643,0.0006766,0.0006766,0.0006766
51,2250.01,1.38289,0.84745,1.2107,0.88521,0.74601,0.81908,0.47457,1.50373,0.95739,1.51449,0.00067,0.00067,0.00067
52,2303.25,1.35439,0.82051,1.20421,0.86865,0.73765,0.80728,0.44718,1.51284,0.96309,1.5181,0.0006634,0.0006634,0.0006634
53,2343.32,1.36799,0.83151,1.21268,0.89703,0.75761,0.82539,0.47545,1.51602,0.94585,1.53688,0.0006568,0.0006568,0.0006568
54,2382.46,1.34316,0.80493,1.19636,0.88565,0.74663,0.81246,0.46488,1.4716,0.9293,1.4927,0.0006502,0.0006502,0.0006502
55,2421.41,1.33403,0.81297,1.21391,0.87521,0.74319,0.80724,0.44576,1.52063,0.93706,1.51797,0.0006436,0.0006436,0.0006436
56,2460.54,1.34829,0.81382,1.22198,0.88957,0.75054,0.81707,0.45785,1.51542,0.94868,1.53603,0.000637,0.000637,0.000637
57,2502.61,1.35041,0.81389,1.20096,0.89011,0.75675,0.82517,0.47284,1.52215,0.95067,1.54871,0.0006304,0.0006304,0.0006304
58,2541.74,1.31655,0.79128,1.19397,0.87851,0.74184,0.80762,0.47128,1.53684,0.98605,1.54467,0.0006238,0.0006238,0.0006238
59,2580.75,1.32897,0.80679,1.20407,0.88991,0.73712,0.8091,0.44918,1.53251,0.99871,1.55451,0.0006172,0.0006172,0.0006172
60,2619.84,1.34675,0.83194,1.22788,0.89308,0.72789,0.80935,0.44955,1.54847,0.99134,1.57823,0.0006106,0.0006106,0.0006106
61,2674.45,1.34894,0.81364,1.20547,0.90334,0.76431,0.82706,0.47681,1.51125,0.94822,1.54748,0.000604,0.000604,0.000604
62,2713.7,1.3671,0.8106,1.19242,0.87653,0.75525,0.81001,0.45623,1.48969,0.94252,1.49392,0.0005974,0.0005974,0.0005974
63,2809.48,1.33927,0.77258,1.18069,0.89034,0.74254,0.81199,0.46265,1.49364,0.94923,1.54164,0.0005908,0.0005908,0.0005908
64,2848.49,1.30063,0.74589,1.17395,0.90846,0.76352,0.82935,0.46722,1.48988,0.94421,1.50429,0.0005842,0.0005842,0.0005842
65,2887.72,1.30473,0.76674,1.19419,0.90152,0.76524,0.83179,0.48404,1.48011,0.91564,1.52854,0.0005776,0.0005776,0.0005776
66,2926.94,1.28803,0.74737,1.18354,0.87114,0.74357,0.80602,0.43842,1.60417,0.97753,1.63913,0.000571,0.000571,0.000571
67,2965.57,1.28266,0.74524,1.17735,0.88813,0.72996,0.79219,0.43754,1.55899,0.94319,1.55455,0.0005644,0.0005644,0.0005644
68,3016.16,1.29851,0.74962,1.17938,0.89079,0.74302,0.81155,0.45534,1.4794,0.92535,1.48565,0.0005578,0.0005578,0.0005578
69,3055.23,1.28959,0.74064,1.16077,0.88159,0.76577,0.82123,0.46018,1.49872,0.93814,1.52897,0.0005512,0.0005512,0.0005512
70,3094.21,1.26997,0.73416,1.16826,0.88329,0.74894,0.81242,0.46931,1.49412,0.92572,1.51187,0.0005446,0.0005446,0.0005446
71,3138.19,1.25402,0.71071,1.15354,0.84063,0.74761,0.78872,0.45635,1.48751,0.97092,1.50917,0.000538,0.000538,0.000538
72,3177.7,1.28351,0.7246,1.1693,0.8749,0.75402,0.81002,0.45038,1.50441,0.91365,1.50136,0.0005314,0.0005314,0.0005314
73,3216.82,1.25485,0.71617,1.16782,0.88113,0.76856,0.82434,0.47998,1.47397,0.90801,1.51609,0.0005248,0.0005248,0.0005248
74,3256,1.24458,0.70776,1.14006,0.8987,0.76199,0.82747,0.47319,1.4782,0.91422,1.50724,0.0005182,0.0005182,0.0005182
75,3295.17,1.21577,0.66901,1.12854,0.8919,0.76839,0.83319,0.48236,1.46253,0.88753,1.49677,0.0005116,0.0005116,0.0005116
76,3334.03,1.2065,0.6859,1.13059,0.89055,0.76716,0.82347,0.46667,1.49544,0.89634,1.52167,0.000505,0.000505,0.000505
77,3372.97,1.24957,0.69143,1.13259,0.8807,0.75531,0.8191,0.47544,1.44099,0.88527,1.49069,0.0004984,0.0004984,0.0004984
78,3413.2,1.22835,0.6814,1.13482,0.89372,0.7551,0.8216,0.47754,1.48077,0.91671,1.51766,0.0004918,0.0004918,0.0004918
79,3452.02,1.20437,0.68397,1.14315,0.89249,0.78053,0.84403,0.50661,1.4336,0.89067,1.47735,0.0004852,0.0004852,0.0004852
80,3492.51,1.25126,0.70364,1.14967,0.88883,0.74872,0.81354,0.4793,1.47126,0.89949,1.51908,0.0004786,0.0004786,0.0004786
81,3532.57,1.20364,0.65198,1.10147,0.88547,0.75999,0.82136,0.47627,1.45389,0.87141,1.48114,0.000472,0.000472,0.000472
82,3571.27,1.17704,0.64583,1.1216,0.87742,0.76251,0.81784,0.49201,1.41662,0.88452,1.48738,0.0004654,0.0004654,0.0004654
83,3610.94,1.24181,0.66059,1.12752,0.88162,0.75487,0.80931,0.46993,1.49288,0.9396,1.56104,0.0004588,0.0004588,0.0004588
84,3650.06,1.1671,0.63722,1.09852,0.90163,0.77645,0.83172,0.48787,1.47754,0.89804,1.5296,0.0004522,0.0004522,0.0004522
85,3689.01,1.18925,0.65194,1.11175,0.91515,0.7609,0.82397,0.46762,1.51643,0.9219,1.59123,0.0004456,0.0004456,0.0004456
86,3727.98,1.20211,0.65334,1.12573,0.88482,0.77219,0.82451,0.48072,1.48083,0.90801,1.54287,0.000439,0.000439,0.000439
87,3766.96,1.17071,0.62995,1.10716,0.89132,0.7745,0.82447,0.48614,1.44803,0.89461,1.51148,0.0004324,0.0004324,0.0004324
88,3805.85,1.2066,0.67245,1.13906,0.89615,0.75309,0.81528,0.46312,1.47382,0.91118,1.48899,0.0004258,0.0004258,0.0004258
89,3845.1,1.19097,0.63514,1.09678,0.90623,0.77207,0.83245,0.48354,1.44945,0.91703,1.51131,0.0004192,0.0004192,0.0004192
90,3884.68,1.1743,0.63394,1.09217,0.89095,0.76102,0.8218,0.47503,1.47797,0.89638,1.53905,0.0004126,0.0004126,0.0004126
91,3923.67,1.17819,0.62724,1.09581,0.91489,0.7558,0.82576,0.49097,1.41807,0.90768,1.48682,0.000406,0.000406,0.000406
92,3962.43,1.14854,0.6386,1.12071,0.89188,0.7654,0.82086,0.47359,1.44538,0.89536,1.50005,0.0003994,0.0003994,0.0003994
93,4007.57,1.16158,0.61017,1.09148,0.89149,0.76692,0.82209,0.47303,1.44566,0.90551,1.50163,0.0003928,0.0003928,0.0003928
94,4046.56,1.15611,0.61439,1.09574,0.89525,0.76907,0.82554,0.44047,1.57299,0.97633,1.60986,0.0003862,0.0003862,0.0003862
95,4085.27,1.14963,0.62156,1.10298,0.91303,0.76998,0.83446,0.49756,1.38852,0.88945,1.45168,0.0003796,0.0003796,0.0003796
96,4124.23,1.15859,0.6162,1.09022,0.901,0.78319,0.83858,0.50817,1.37822,0.84836,1.4782,0.000373,0.000373,0.000373
97,4180.58,1.16476,0.60508,1.07514,0.8926,0.76468,0.82387,0.4758,1.47611,0.8878,1.56316,0.0003664,0.0003664,0.0003664
98,4219.6,1.13941,0.60829,1.08813,0.89266,0.77329,0.83429,0.49562,1.41408,0.87229,1.49939,0.0003598,0.0003598,0.0003598
99,4258.29,1.12294,0.58946,1.08538,0.89998,0.76517,0.82219,0.49503,1.40209,0.89218,1.48871,0.0003532,0.0003532,0.0003532
100,4297.93,1.13386,0.59877,1.0745,0.90635,0.77803,0.83383,0.49118,1.39131,0.86123,1.46834,0.0003466,0.0003466,0.0003466
101,4336.5,1.12735,0.60475,1.09415,0.89647,0.76967,0.82472,0.48756,1.39457,0.87404,1.4663,0.00034,0.00034,0.00034
102,4375.75,1.12882,0.58029,1.05091,0.90187,0.77386,0.83026,0.49113,1.41442,0.86373,1.47325,0.0003334,0.0003334,0.0003334
103,4414.78,1.12616,0.58261,1.05509,0.91501,0.77921,0.83608,0.49754,1.43409,0.88837,1.52931,0.0003268,0.0003268,0.0003268
104,4453.59,1.09512,0.57199,1.06066,0.89031,0.77515,0.82692,0.46645,1.45279,0.89208,1.51708,0.0003202,0.0003202,0.0003202
105,4492.56,1.12806,0.58982,1.07003,0.89627,0.77977,0.83273,0.49819,1.36951,0.89734,1.46394,0.0003136,0.0003136,0.0003136
106,4531.48,1.11318,0.58461,1.07023,0.90108,0.77225,0.82964,0.49266,1.38307,0.86792,1.45401,0.000307,0.000307,0.000307
107,4570.38,1.0784,0.56007,1.05252,0.90081,0.77406,0.83163,0.4932,1.41635,0.89528,1.5056,0.0003004,0.0003004,0.0003004
108,4609.39,1.10186,0.56494,1.04906,0.89895,0.75665,0.82073,0.47137,1.418,0.91803,1.49068,0.0002938,0.0002938,0.0002938
109,4648.35,1.09547,0.57587,1.06117,0.89768,0.78506,0.83579,0.49728,1.39664,0.90101,1.48272,0.0002872,0.0002872,0.0002872
110,4687.03,1.07991,0.56347,1.06239,0.8942,0.78382,0.83541,0.49103,1.41374,0.92758,1.49192,0.0002806,0.0002806,0.0002806
111,4725.84,1.06137,0.55229,1.0434,0.89892,0.77886,0.83244,0.49094,1.41111,0.90262,1.46749,0.000274,0.000274,0.000274
112,4774.15,1.06599,0.55098,1.05176,0.90316,0.78099,0.83471,0.4968,1.40375,0.90392,1.48434,0.0002674,0.0002674,0.0002674
113,4813.23,1.07668,0.55741,1.0297,0.89781,0.77877,0.8344,0.49882,1.41019,0.93184,1.49321,0.0002608,0.0002608,0.0002608
114,4856.67,1.10279,0.5635,1.03752,0.88827,0.78093,0.82887,0.47613,1.47576,0.93915,1.55978,0.0002542,0.0002542,0.0002542
115,4896.32,1.07204,0.5605,1.05157,0.90161,0.77183,0.82877,0.5003,1.3545,0.88339,1.42226,0.0002476,0.0002476,0.0002476
116,4961.16,1.07942,0.5577,1.03644,0.90508,0.77179,0.8313,0.48739,1.41808,0.91458,1.4869,0.000241,0.000241,0.000241
117,5000.15,1.03911,0.5383,1.03548,0.90552,0.7831,0.83891,0.49338,1.40205,0.88972,1.47381,0.0002344,0.0002344,0.0002344
118,5072.88,1.04679,0.53704,1.0331,0.8919,0.78192,0.83472,0.48646,1.39828,0.90007,1.47298,0.0002278,0.0002278,0.0002278
119,5112.08,1.06525,0.5461,1.0414,0.89997,0.79087,0.83999,0.50409,1.3614,0.89663,1.42809,0.0002212,0.0002212,0.0002212
120,5150.87,1.03662,0.5263,1.01945,0.89987,0.78169,0.83592,0.49273,1.39132,0.90568,1.45421,0.0002146,0.0002146,0.0002146
121,5189.72,1.0553,0.53566,1.02724,0.91235,0.78693,0.84541,0.49906,1.40116,0.89014,1.47638,0.000208,0.000208,0.000208
122,5228.95,1.03594,0.52981,1.03136,0.90007,0.78627,0.84174,0.50482,1.36125,0.89472,1.42534,0.0002014,0.0002014,0.0002014
123,5268.15,1.04288,0.54237,1.03926,0.90015,0.77872,0.83155,0.49361,1.36538,0.90476,1.4294,0.0001948,0.0001948,0.0001948
124,5307.22,1.04071,0.55268,1.0371,0.90571,0.78785,0.84103,0.4796,1.4276,0.91898,1.48498,0.0001882,0.0001882,0.0001882
125,5346.56,1.03838,0.52674,1.01494,0.90414,0.79486,0.84451,0.50856,1.36092,0.90143,1.44259,0.0001816,0.0001816,0.0001816
126,5386.16,1.02367,0.51737,1.01754,0.90216,0.78522,0.84027,0.50538,1.36601,0.87546,1.45128,0.000175,0.000175,0.000175
127,5424.93,1.00896,0.51715,1.01289,0.9118,0.79025,0.84432,0.49622,1.41609,0.93662,1.51246,0.0001684,0.0001684,0.0001684
128,5464.03,1.01206,0.51797,1.01114,0.90696,0.78457,0.84105,0.49347,1.38149,0.91252,1.45642,0.0001618,0.0001618,0.0001618
129,5503.28,1.00178,0.50746,1.01433,0.9088,0.78707,0.84267,0.49627,1.39067,0.9187,1.46391,0.0001552,0.0001552,0.0001552
130,5586.26,1.0122,0.51053,1.00451,0.91074,0.79599,0.84833,0.50797,1.36395,0.89228,1.46255,0.0001486,0.0001486,0.0001486
131,5625.43,0.99295,0.50292,1.01033,0.9048,0.79125,0.84159,0.50277,1.3832,0.89184,1.47737,0.000142,0.000142,0.000142
132,9263.8,0.98447,0.50417,1.0111,0.90884,0.79923,0.85037,0.50227,1.35475,0.87705,1.45679,0.0001354,0.0001354,0.0001354
133,9304.37,1.00061,0.51674,1.02095,0.89779,0.78296,0.83448,0.48685,1.41511,0.89674,1.51709,0.0001288,0.0001288,0.0001288
134,9343.29,0.99957,0.50741,1.00602,0.90637,0.78789,0.83857,0.49673,1.37509,0.90767,1.4595,0.0001222,0.0001222,0.0001222
135,9382.01,0.97689,0.49877,1.01705,0.90151,0.78693,0.83132,0.48438,1.389,0.94417,1.47355,0.0001156,0.0001156,0.0001156
136,9421.15,0.97117,0.49074,0.99245,0.90935,0.78723,0.83872,0.50356,1.35941,0.92125,1.45019,0.000109,0.000109,0.000109
137,9461.22,0.98121,0.49149,0.99136,0.90264,0.78931,0.83761,0.49355,1.37486,0.91713,1.45333,0.0001024,0.0001024,0.0001024
138,9500.01,0.97945,0.49995,0.99849,0.90611,0.78892,0.83963,0.50679,1.34551,0.91644,1.43935,9.58e-05,9.58e-05,9.58e-05
139,9539.11,0.99195,0.49614,0.99581,0.90483,0.79244,0.84135,0.50036,1.3654,0.91501,1.45494,8.92e-05,8.92e-05,8.92e-05
140,9578.09,0.96255,0.48971,0.99098,0.90461,0.79778,0.84566,0.5021,1.35735,0.90717,1.43749,8.26e-05,8.26e-05,8.26e-05
141,9626.59,0.91148,0.44527,0.98552,0.915,0.79776,0.84728,0.5094,1.35676,0.90313,1.44986,7.6e-05,7.6e-05,7.6e-05
142,9665.38,0.91783,0.45457,0.98805,0.91793,0.79698,0.84882,0.51616,1.33565,0.88945,1.4374,6.94e-05,6.94e-05,6.94e-05
143,9704,0.89972,0.43294,0.97448,0.90869,0.78669,0.84044,0.49334,1.39246,0.89982,1.47802,6.28e-05,6.28e-05,6.28e-05
144,9742.45,0.91011,0.44165,0.97362,0.91493,0.79894,0.84988,0.50878,1.35614,0.89099,1.44831,5.62e-05,5.62e-05,5.62e-05
145,9781.04,0.897,0.44697,0.976,0.914,0.80058,0.85131,0.51358,1.35434,0.89575,1.45642,4.96e-05,4.96e-05,4.96e-05
146,9819.56,0.88404,0.42219,0.96186,0.91438,0.79571,0.84868,0.50349,1.37657,0.91332,1.4683,4.3e-05,4.3e-05,4.3e-05
147,9857.94,0.89785,0.43115,0.96415,0.91233,0.8016,0.85201,0.51758,1.33812,0.89252,1.44465,3.64e-05,3.64e-05,3.64e-05
148,9896.56,0.89387,0.43148,0.96876,0.91318,0.79493,0.84786,0.51305,1.33643,0.89433,1.43731,2.98e-05,2.98e-05,2.98e-05
149,9935.46,0.87984,0.41887,0.96923,0.91298,0.79434,0.84566,0.50717,1.35302,0.90855,1.45579,2.32e-05,2.32e-05,2.32e-05
150,9974.14,0.87541,0.42119,0.96225,0.91481,0.79756,0.84927,0.51166,1.34174,0.90877,1.44509,1.66e-05,1.66e-05,1.66e-05
