epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,2189.03,1.40094,0.87541,1.2239,0.8847,0.75508,0.81168,0.45089,1.53463,0.98939,1.55894,0.0005644,0.0005644,0.0005644
46,2228.7,1.38399,0.88152,1.2403,0.87767,0.74117,0.80564,0.44392,1.55815,0.98705,1.56734,0.0005545,0.0005545,0.0005545
47,2269.78,1.36449,0.88078,1.24584,0.8926,0.75231,0.81653,0.47133,1.57485,0.98926,1.61388,0.0005446,0.0005446,0.0005446
48,2311.3,1.37719,0.89652,1.24582,0.89234,0.74547,0.816,0.4734,1.51362,0.9745,1.56974,0.0005347,0.0005347,0.0005347
49,2356.25,1.37107,0.83946,1.20879,0.86915,0.74054,0.79935,0.44869,1.52395,0.97811,1.54237,0.0005248,0.0005248,0.0005248
50,2398.7,1.3749,0.84211,1.21068,0.88678,0.75094,0.81304,0.44835,1.55296,0.96759,1.54993,0.0005149,0.0005149,0.0005149
51,2439.92,1.35426,0.8252,1.1989,0.87824,0.75962,0.82122,0.48835,1.45649,0.93368,1.49777,0.000505,0.000505,0.000505
52,2483.22,1.33292,0.80993,1.19616,0.89583,0.74803,0.81938,0.46404,1.44918,0.9184,1.49663,0.0004951,0.0004951,0.0004951
53,2532.63,1.33573,0.80844,1.19536,0.90256,0.7637,0.82637,0.47812,1.44713,0.92024,1.48996,0.0004852,0.0004852,0.0004852
54,2573.79,1.31795,0.78809,1.18741,0.86939,0.74149,0.80522,0.46367,1.46753,0.93003,1.51054,0.0004753,0.0004753,0.0004753
55,2615.08,1.31095,0.7912,1.20355,0.88552,0.75819,0.81606,0.44873,1.53674,0.94151,1.53408,0.0004654,0.0004654,0.0004654
56,2656.26,1.32261,0.79821,1.21054,0.88743,0.76126,0.82186,0.46078,1.46565,0.93833,1.49016,0.0004555,0.0004555,0.0004555
57,2700.94,1.32117,0.79322,1.18899,0.90078,0.76223,0.82474,0.47038,1.48608,0.94609,1.52814,0.0004456,0.0004456,0.0004456
58,2742.38,1.28887,0.76416,1.18204,0.89844,0.76523,0.8304,0.4791,1.46597,0.92895,1.49225,0.0004357,0.0004357,0.0004357
59,2783.79,1.29842,0.76755,1.18798,0.90127,0.75823,0.83275,0.47897,1.44282,0.89376,1.50154,0.0004258,0.0004258,0.0004258
60,2824.81,1.31272,0.78553,1.20248,0.87807,0.74568,0.80817,0.45274,1.5692,0.96608,1.61831,0.0004159,0.0004159,0.0004159
61,2886.96,1.30854,0.76567,1.17996,0.88835,0.76747,0.82409,0.48144,1.45276,0.90183,1.51044,0.000406,0.000406,0.000406
62,2927.71,1.30323,0.74956,1.1655,0.88556,0.74933,0.81462,0.46163,1.48336,0.93128,1.51824,0.0003961,0.0003961,0.0003961
63,3025.83,1.27756,0.72443,1.15609,0.90599,0.75683,0.82638,0.47936,1.48035,0.9085,1.53556,0.0003862,0.0003862,0.0003862
64,3066.96,1.26289,0.70714,1.15395,0.89452,0.77683,0.83006,0.46615,1.47612,0.9174,1.51579,0.0003763,0.0003763,0.0003763
65,3107.87,1.27563,0.7455,1.18521,0.89208,0.7533,0.82659,0.47241,1.48923,0.92817,1.54721,0.0003664,0.0003664,0.0003664
66,3146.56,1.25227,0.72492,1.16864,0.88941,0.73536,0.81224,0.44668,1.55586,0.94902,1.61167,0.0003565,0.0003565,0.0003565
67,3184.97,1.23297,0.7081,1.15765,0.89705,0.74675,0.80977,0.45881,1.51891,0.91881,1.56047,0.0003466,0.0003466,0.0003466
68,3229.69,1.25031,0.69706,1.15506,0.89007,0.75568,0.81074,0.47222,1.46644,0.90143,1.53399,0.0003367,0.0003367,0.0003367
69,3271.03,1.24237,0.69129,1.13799,0.87915,0.76138,0.81579,0.46752,1.48206,0.91564,1.51784,0.0003268,0.0003268,0.0003268
70,3312.07,1.22551,0.68776,1.1452,0.89773,0.77543,0.8364,0.49271,1.44072,0.8853,1.49975,0.0003169,0.0003169,0.0003169
71,3374.92,1.21843,0.67578,1.13536,0.88388,0.77564,0.82409,0.47499,1.47177,0.90691,1.5314,0.000307,0.000307,0.000307
72,3417.16,1.24188,0.68483,1.15021,0.89366,0.75353,0.81907,0.45733,1.49258,0.89804,1.51278,0.0002971,0.0002971,0.0002971
73,3458.99,1.20813,0.67704,1.14263,0.8927,0.75044,0.81555,0.46112,1.47634,0.90525,1.50296,0.0002872,0.0002872,0.0002872
74,3500.3,1.2025,0.65559,1.11335,0.89085,0.76863,0.82809,0.47656,1.48423,0.87689,1.5247,0.0002773,0.0002773,0.0002773
75,3541.4,1.17887,0.63915,1.11082,0.88959,0.77725,0.82881,0.47631,1.46236,0.89027,1.52267,0.0002674,0.0002674,0.0002674
76,3582.5,1.17115,0.64962,1.11362,0.91251,0.74557,0.8176,0.46375,1.46918,0.89747,1.50294,0.0002575,0.0002575,0.0002575
77,3623.83,1.19509,0.64254,1.1068,0.90526,0.76455,0.82271,0.46372,1.47224,0.89875,1.49613,0.0002476,0.0002476,0.0002476
78,3666.71,1.18418,0.63925,1.10925,0.90037,0.76755,0.83108,0.47829,1.49655,0.91728,1.5387,0.0002377,0.0002377,0.0002377
79,3708.1,1.15846,0.64595,1.1216,0.916,0.77444,0.83937,0.50122,1.42315,0.87933,1.48561,0.0002278,0.0002278,0.0002278
80,3751.36,1.19314,0.64176,1.1155,0.90094,0.77484,0.83046,0.50654,1.39037,0.86456,1.47461,0.0002179,0.0002179,0.0002179
81,3795.86,1.14355,0.60242,1.07398,0.8915,0.76667,0.82184,0.48005,1.44402,0.87471,1.51427,0.000208,0.000208,0.000208
82,3838.51,1.12394,0.5982,1.09662,0.9108,0.76663,0.82793,0.49497,1.40167,0.87132,1.48322,0.0001981,0.0001981,0.0001981
83,3881.95,1.17524,0.61298,1.09581,0.90536,0.77792,0.83155,0.494,1.43679,0.88202,1.52116,0.0001882,0.0001882,0.0001882
84,3923.59,1.10696,0.58944,1.07171,0.89767,0.76316,0.81885,0.48128,1.46899,0.8851,1.5568,0.0001783,0.0001783,0.0001783
85,3965.04,1.12773,0.59402,1.07996,0.89479,0.7678,0.82679,0.48476,1.43148,0.87967,1.51271,0.0001684,0.0001684,0.0001684
86,4006.47,1.13366,0.60445,1.09631,0.89449,0.7727,0.83216,0.4787,1.4655,0.87627,1.52804,0.0001585,0.0001585,0.0001585
87,4047.66,1.10393,0.57994,1.07593,0.89446,0.77419,0.82688,0.4799,1.47383,0.89522,1.54917,0.0001486,0.0001486,0.0001486
88,4089.06,1.12403,0.60978,1.1063,0.90228,0.7799,0.83497,0.48756,1.43616,0.86269,1.5114,0.0001387,0.0001387,0.0001387
89,4130.73,1.11742,0.58312,1.0688,0.90465,0.76788,0.82956,0.49426,1.42249,0.87982,1.51167,0.0001288,0.0001288,0.0001288
90,4172.85,1.11247,0.58825,1.06231,0.90949,0.7805,0.8417,0.49503,1.44446,0.90508,1.52913,0.0001189,0.0001189,0.0001189
91,4221.53,1.0513,0.53613,1.05997,0.89594,0.75891,0.81763,0.48139,1.42952,0.8905,1.5222,0.000109,0.000109,0.000109
92,4262.4,1.05608,0.53482,1.06224,0.90173,0.77298,0.82805,0.49837,1.42358,0.91062,1.52591,9.91e-05,9.91e-05,9.91e-05
93,4303.29,1.04639,0.53106,1.06122,0.90095,0.76503,0.82249,0.49439,1.39748,0.86475,1.48542,8.92e-05,8.92e-05,8.92e-05
94,4349.33,1.04036,0.51809,1.04812,0.90834,0.76474,0.82588,0.48296,1.44421,0.88303,1.53815,7.93e-05,7.93e-05,7.93e-05
95,4391.04,1.03953,0.52144,1.06114,0.90721,0.77105,0.82995,0.48789,1.44048,0.87379,1.53054,6.94e-05,6.94e-05,6.94e-05
96,4430.64,1.03847,0.51403,1.05602,0.90364,0.77883,0.83296,0.49446,1.41688,0.86439,1.51313,5.95e-05,5.95e-05,5.95e-05
97,4471.91,1.02447,0.51272,1.04145,0.90378,0.78163,0.83974,0.4933,1.44066,0.87753,1.53651,4.96e-05,4.96e-05,4.96e-05
98,4510.7,1.00718,0.49084,1.03024,0.90506,0.78161,0.83857,0.48988,1.43787,0.8716,1.53312,3.97e-05,3.97e-05,3.97e-05
99,4549.23,1.00451,0.49166,1.03177,0.90487,0.78296,0.83652,0.49525,1.41889,0.86849,1.52022,2.98e-05,2.98e-05,2.98e-05
100,4587.84,1.02212,0.50628,1.04267,0.90413,0.78102,0.83397,0.48868,1.42145,0.87413,1.51724,1.99e-05,1.99e-05,1.99e-05
