epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,7638.28,1.70939,1.2321,1.31451,0.78766,0.65188,0.69141,0.35137,1.67673,1.23661,1.49558,0.0009624,0.0009624,0.0009624
22,8061.37,1.69606,1.2621,1.30595,0.80013,0.64627,0.70876,0.38571,1.6466,1.17501,1.50112,0.00095052,0.00095052,0.00095052
23,8477.09,1.64854,1.19771,1.29146,0.80326,0.6205,0.68469,0.35241,1.66723,1.27343,1.48796,0.00093864,0.00093864,0.00093864
24,8897.72,1.66334,1.22069,1.33453,0.80592,0.66158,0.71872,0.37423,1.62165,1.1762,1.4518,0.00092676,0.00092676,0.00092676
25,9318.38,1.69129,1.20982,1.31973,0.79103,0.59971,0.66064,0.32188,1.7484,1.31738,1.56155,0.00091488,0.00091488,0.00091488
26,9739.09,1.66562,1.18703,1.30741,0.83044,0.67604,0.72785,0.38008,1.63364,1.13652,1.4467,0.000903,0.000903,0.000903
27,10156.9,1.64938,1.15963,1.28468,0.81844,0.67053,0.72964,0.38649,1.6734,1.14374,1.50689,0.00089112,0.00089112,0.00089112
28,10564.4,1.63435,1.15896,1.28769,0.81621,0.65406,0.72211,0.37358,1.68054,1.13781,1.48931,0.00087924,0.00087924,0.00087924
29,10972.5,1.64934,1.17104,1.29591,0.8266,0.66569,0.7314,0.40268,1.61851,1.13486,1.47087,0.00086736,0.00086736,0.00086736
30,11377.9,1.59775,1.16699,1.26983,0.7899,0.66192,0.70879,0.37435,1.63099,1.24065,1.46081,0.00085548,0.00085548,0.00085548
31,11782.9,1.61191,1.17331,1.28768,0.83826,0.66987,0.72993,0.39184,1.59273,1.15009,1.43843,0.0008436,0.0008436,0.0008436
32,12189.2,1.60651,1.10405,1.26134,0.84745,0.68137,0.74769,0.40057,1.64757,1.1087,1.47582,0.00083172,0.00083172,0.00083172
33,12596,1.56874,1.06849,1.24004,0.83453,0.67219,0.71996,0.37607,1.63848,1.11771,1.47677,0.00081984,0.00081984,0.00081984
34,13002.2,1.62612,1.11654,1.27025,0.83712,0.64807,0.72163,0.37727,1.6329,1.09371,1.44969,0.00080796,0.00080796,0.00080796
35,13411.9,1.58638,1.06639,1.22073,0.8533,0.69338,0.749,0.42321,1.58666,1.09336,1.44878,0.00079608,0.00079608,0.00079608
36,13819,1.5792,1.08303,1.26567,0.83636,0.69787,0.75572,0.4005,1.58693,1.0752,1.42079,0.0007842,0.0007842,0.0007842
37,14229.8,1.5556,1.02241,1.21541,0.84995,0.68485,0.74577,0.39955,1.56956,1.07286,1.42564,0.00077232,0.00077232,0.00077232
38,14636.7,1.54701,1.02696,1.23298,0.83996,0.68313,0.75185,0.41568,1.55945,1.06533,1.42176,0.00076044,0.00076044,0.00076044
39,15044.6,1.57905,1.03837,1.24072,0.86528,0.69201,0.76016,0.41106,1.53765,1.06926,1.4076,0.00074856,0.00074856,0.00074856
40,15453.3,1.5537,1.02351,1.22508,0.84179,0.69087,0.74751,0.42301,1.56092,1.07093,1.4236,0.00073668,0.00073668,0.00073668
41,15867.2,1.52051,0.99769,1.21655,0.86451,0.70354,0.7671,0.43258,1.54013,1.00295,1.40745,0.0007248,0.0007248,0.0007248
42,16276.9,1.55851,1.06754,1.26566,0.8649,0.69193,0.75537,0.40278,1.56369,1.07536,1.41407,0.00071292,0.00071292,0.00071292
43,16682.6,1.5534,1.04566,1.23423,0.84871,0.68658,0.75989,0.42324,1.57209,1.08559,1.42603,0.00070104,0.00070104,0.00070104
44,17048.9,1.52893,1.00876,1.22301,0.83993,0.70515,0.76845,0.43916,1.52064,1.04599,1.39303,0.00068916,0.00068916,0.00068916
45,17365.7,1.49181,0.96609,1.1991,0.86513,0.68703,0.7551,0.40665,1.56252,1.00153,1.39784,0.00067728,0.00067728,0.00067728
46,17677.7,1.45593,0.94673,1.20496,0.84849,0.69792,0.76185,0.41971,1.54962,0.99537,1.41369,0.0006654,0.0006654,0.0006654
47,17991.5,1.53907,0.99631,1.20996,0.85606,0.70922,0.76702,0.43093,1.54578,1.00627,1.42384,0.00065352,0.00065352,0.00065352
48,18341.4,1.49814,0.97711,1.20245,0.84971,0.69953,0.76696,0.42829,1.53386,0.99099,1.39055,0.00064164,0.00064164,0.00064164
49,18760.8,1.48637,0.94743,1.19462,0.84319,0.70282,0.76229,0.41656,1.57711,0.99811,1.43494,0.00062976,0.00062976,0.00062976
50,19179.4,1.47898,0.92538,1.19188,0.85475,0.722,0.77368,0.43472,1.54015,0.97999,1.43638,0.00061788,0.00061788,0.00061788
51,19581.7,1.45925,0.92649,1.1983,0.88109,0.7054,0.77544,0.42261,1.61174,0.97835,1.5022,0.000606,0.000606,0.000606
52,19902.7,1.4844,0.91824,1.18938,0.85957,0.69114,0.75879,0.39445,1.63034,1.03432,1.47368,0.00059412,0.00059412,0.00059412
53,20247.4,1.47355,0.90595,1.18308,0.85994,0.72288,0.77949,0.43116,1.55283,0.97724,1.41409,0.00058224,0.00058224,0.00058224
54,20677.1,1.48173,0.91331,1.19369,0.86434,0.70584,0.76148,0.39294,1.58284,0.99064,1.40686,0.00057036,0.00057036,0.00057036
55,21092.6,1.4523,0.88941,1.18201,0.86283,0.71947,0.77651,0.44764,1.50405,0.94524,1.39416,0.00055848,0.00055848,0.00055848
56,21487,1.45643,0.90661,1.20177,0.86135,0.71589,0.77761,0.43366,1.53813,0.97008,1.40851,0.0005466,0.0005466,0.0005466
57,21803.7,1.49052,0.90643,1.19141,0.85991,0.71185,0.77329,0.43502,1.50843,0.95143,1.40837,0.00053472,0.00053472,0.00053472
58,22119.9,1.46014,0.88304,1.16109,0.86831,0.72167,0.78058,0.43179,1.50391,0.95186,1.3731,0.00052284,0.00052284,0.00052284
59,22437.1,1.48493,0.89168,1.1899,0.85919,0.70545,0.76039,0.42315,1.51309,0.95044,1.4002,0.00051096,0.00051096,0.00051096
60,22751.4,1.42008,0.86017,1.16793,0.86542,0.71718,0.77782,0.44554,1.48459,0.92111,1.36091,0.00049908,0.00049908,0.00049908
61,23067.1,1.42016,0.86233,1.18291,0.87228,0.70959,0.78099,0.445,1.45377,0.93076,1.34677,0.0004872,0.0004872,0.0004872
62,23381.5,1.41134,0.84804,1.17628,0.86751,0.72565,0.78552,0.44906,1.51449,0.95925,1.40714,0.00047532,0.00047532,0.00047532
63,23700.3,1.42188,0.86365,1.1542,0.87563,0.71691,0.78823,0.45765,1.47051,0.91319,1.37569,0.00046344,0.00046344,0.00046344
64,24018,1.41913,0.83775,1.14626,0.86935,0.73051,0.78388,0.45938,1.46345,0.91391,1.37021,0.00045156,0.00045156,0.00045156
65,24334.8,1.39943,0.82126,1.15367,0.86682,0.72527,0.78535,0.44526,1.47801,0.91549,1.36088,0.00043968,0.00043968,0.00043968
66,24651.8,1.40167,0.80685,1.14365,0.86313,0.72975,0.78057,0.45427,1.48233,0.9261,1.37853,0.0004278,0.0004278,0.0004278
67,24977.1,1.3843,0.80597,1.14468,0.86367,0.72279,0.77698,0.44703,1.48594,0.91056,1.38386,0.00041592,0.00041592,0.00041592
68,25300.8,1.38118,0.78098,1.11759,0.8705,0.73273,0.78915,0.46846,1.45276,0.90494,1.35873,0.00040404,0.00040404,0.00040404
69,25618.3,1.39357,0.81031,1.13839,0.87349,0.71042,0.77288,0.44043,1.49795,0.92482,1.40135,0.00039216,0.00039216,0.00039216
70,25937.4,1.38909,0.79277,1.13224,0.86729,0.72424,0.78239,0.45151,1.47603,0.91561,1.37944,0.00038028,0.00038028,0.00038028
71,26254.9,1.37906,0.80663,1.13439,0.85573,0.71022,0.77825,0.44821,1.49015,0.91028,1.3995,0.0003684,0.0003684,0.0003684
72,26571.6,1.32048,0.77331,1.12592,0.87421,0.72823,0.7857,0.4455,1.49311,0.92047,1.38263,0.00035652,0.00035652,0.00035652
73,26889.9,1.3841,0.79568,1.13455,0.8741,0.73304,0.78981,0.46099,1.44775,0.89339,1.36821,0.00034464,0.00034464,0.00034464
74,27208,1.35831,0.77516,1.12156,0.87071,0.74555,0.79469,0.45523,1.47125,0.88032,1.36294,0.00033276,0.00033276,0.00033276
75,27525.6,1.34102,0.76385,1.12547,0.8643,0.73568,0.7872,0.44655,1.47922,0.89108,1.38198,0.00032088,0.00032088,0.00032088
76,27845.8,1.33984,0.74583,1.10851,0.8762,0.73093,0.78629,0.4521,1.46282,0.89883,1.36044,0.000309,0.000309,0.000309
77,28167.1,1.35013,0.75877,1.11192,0.87842,0.72802,0.78663,0.45046,1.44652,0.89488,1.34888,0.00029712,0.00029712,0.00029712
78,28489.5,1.3452,0.74492,1.10053,0.87054,0.73736,0.7919,0.45659,1.46117,0.89109,1.37025,0.00028524,0.00028524,0.00028524
79,28809.8,1.31486,0.72351,1.10295,0.87271,0.73684,0.79267,0.45843,1.44531,0.89747,1.36345,0.00027336,0.00027336,0.00027336
80,29128,1.30631,0.727,1.0979,0.88641,0.73541,0.79004,0.45247,1.52809,0.91213,1.43402,0.00026148,0.00026148,0.00026148
81,29446.4,1.31331,0.73116,1.1004,0.8704,0.75015,0.79949,0.4683,1.44555,0.89742,1.35462,0.0002496,0.0002496,0.0002496
82,29764.3,1.29258,0.73227,1.10847,0.8755,0.73634,0.79342,0.46456,1.4353,0.8696,1.35046,0.00023772,0.00023772,0.00023772
83,30082,1.30383,0.71591,1.10221,0.87643,0.73847,0.79096,0.46143,1.44847,0.86533,1.37162,0.00022584,0.00022584,0.00022584
84,30402.3,1.30246,0.70941,1.09569,0.88132,0.75346,0.80331,0.47527,1.42334,0.87221,1.34422,0.00021396,0.00021396,0.00021396
85,30722.4,1.34082,0.72124,1.09231,0.88074,0.74468,0.79512,0.46135,1.46702,0.89743,1.37341,0.00020208,0.00020208,0.00020208
86,31039.1,1.29987,0.70059,1.07984,0.87946,0.75082,0.79556,0.46188,1.48027,0.89944,1.39105,0.0001902,0.0001902,0.0001902
87,31356.2,1.28778,0.69486,1.07371,0.88167,0.7396,0.79765,0.46566,1.43347,0.88654,1.34535,0.00017832,0.00017832,0.00017832
88,31672.1,1.25584,0.69671,1.08989,0.87606,0.73784,0.78886,0.46109,1.42899,0.88646,1.34946,0.00016644,0.00016644,0.00016644
89,31991.2,1.25617,0.67828,1.07111,0.89302,0.73796,0.79591,0.46609,1.43674,0.88289,1.35445,0.00015456,0.00015456,0.00015456
90,32309.4,1.27004,0.68099,1.07887,0.88433,0.74482,0.80006,0.46794,1.43243,0.87774,1.34548,0.00014268,0.00014268,0.00014268
91,32623.8,1.21087,0.62652,1.05909,0.88021,0.74592,0.79804,0.45657,1.46361,0.90612,1.3725,0.0001308,0.0001308,0.0001308
92,32937.6,1.20987,0.62125,1.0594,0.88027,0.7387,0.792,0.46532,1.40835,0.88678,1.33,0.00011892,0.00011892,0.00011892
93,33252.2,1.20477,0.6199,1.0535,0.88196,0.74322,0.79279,0.46702,1.41537,0.88074,1.34103,0.00010704,0.00010704,0.00010704
94,33563.9,1.18635,0.6144,1.04772,0.87687,0.75102,0.79709,0.47025,1.43215,0.88584,1.3603,9.516e-05,9.516e-05,9.516e-05
95,33877.2,1.17016,0.58903,1.03209,0.87611,0.74784,0.79456,0.44749,1.48759,0.90082,1.40799,8.328e-05,8.328e-05,8.328e-05
96,34191.5,1.15902,0.58542,1.03643,0.87335,0.75274,0.80041,0.47222,1.40639,0.86606,1.34826,7.14e-05,7.14e-05,7.14e-05
97,34505.7,1.14763,0.58775,1.03482,0.87885,0.75628,0.80039,0.47832,1.42372,0.8768,1.37615,5.952e-05,5.952e-05,5.952e-05
98,34818.2,1.15688,0.58539,1.03226,0.8814,0.74884,0.79721,0.46777,1.42907,0.8802,1.36374,4.764e-05,4.764e-05,4.764e-05
99,35133.7,1.16783,0.58356,1.02597,0.88155,0.75279,0.80046,0.48058,1.41406,0.8642,1.36349,3.576e-05,3.576e-05,3.576e-05
100,35447.8,1.16233,0.58181,1.03747,0.88241,0.75414,0.80047,0.47383,1.42481,0.86599,1.37033,2.388e-05,2.388e-05,2.388e-05
