epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,377.752,1.60296,1.13367,1.28984,0.81922,0.69184,0.74758,0.40996,1.61914,1.23676,1.56989,0.0008878,0.0008878,0.0008878
19,399.471,1.63179,1.16892,1.32192,0.81978,0.66641,0.74177,0.38914,1.71009,1.20032,1.61731,0.0008812,0.0008812,0.0008812
20,420.895,1.55342,1.11963,1.27853,0.81881,0.69195,0.75428,0.39924,1.70234,1.25817,1.62624,0.0008746,0.0008746,0.0008746
21,442.199,1.62293,1.16178,1.29378,0.78012,0.66821,0.73169,0.37887,1.63759,1.27855,1.548,0.000868,0.000868,0.000868
22,462.959,1.59649,1.15744,1.31045,0.82731,0.68457,0.75017,0.40532,1.63305,1.216,1.57321,0.0008614,0.0008614,0.0008614
23,483.767,1.52567,1.1403,1.29743,0.81378,0.70239,0.76354,0.41719,1.6151,1.17565,1.55085,0.0008548,0.0008548,0.0008548
24,504.808,1.55328,1.10345,1.28382,0.81365,0.69177,0.74826,0.41592,1.61799,1.15179,1.56675,0.0008482,0.0008482,0.0008482
25,525.625,1.55945,1.09361,1.27747,0.82919,0.68814,0.75822,0.43434,1.55183,1.14948,1.51068,0.0008416,0.0008416,0.0008416
26,546.057,1.52571,1.12131,1.30366,0.85382,0.70935,0.77197,0.42768,1.61313,1.15218,1.58598,0.000835,0.000835,0.000835
27,567.013,1.57413,1.11366,1.28981,0.8526,0.69342,0.76705,0.43925,1.57048,1.11649,1.53625,0.0008284,0.0008284,0.0008284
28,588.088,1.54113,1.06613,1.25913,0.85024,0.72129,0.778,0.4146,1.61027,1.12433,1.53453,0.0008218,0.0008218,0.0008218
29,608.804,1.47714,1.00942,1.23067,0.84735,0.69991,0.78132,0.43616,1.56707,1.11086,1.51755,0.0008152,0.0008152,0.0008152
30,629.843,1.49779,1.02007,1.23722,0.84867,0.70399,0.77503,0.43627,1.55949,1.14403,1.5266,0.0008086,0.0008086,0.0008086
31,650.739,1.51306,1.03642,1.25679,0.83186,0.71164,0.7763,0.41426,1.71248,1.14786,1.65238,0.000802,0.000802,0.000802
32,671.734,1.51408,1.04529,1.2715,0.84611,0.70513,0.78468,0.43835,1.53072,1.10194,1.49953,0.0007954,0.0007954,0.0007954
33,692.844,1.50623,1.00996,1.26173,0.86791,0.7081,0.78047,0.40983,1.59285,1.06694,1.53616,0.0007888,0.0007888,0.0007888
34,713.729,1.48767,1.01211,1.24978,0.86961,0.72883,0.78903,0.44339,1.55293,1.07024,1.51121,0.0007822,0.0007822,0.0007822
35,735.558,1.49131,1.01221,1.24318,0.86552,0.7447,0.79913,0.44906,1.56086,1.0695,1.51749,0.0007756,0.0007756,0.0007756
36,756.401,1.48608,0.97813,1.22609,0.87284,0.71912,0.78531,0.44581,1.5476,1.0692,1.51483,0.000769,0.000769,0.000769
37,777.258,1.49534,1.01972,1.25814,0.87651,0.74004,0.80351,0.44826,1.53091,1.08039,1.49318,0.0007624,0.0007624,0.0007624
38,798.307,1.48101,0.99205,1.2545,0.85683,0.70592,0.77902,0.44025,1.51021,1.04405,1.48279,0.0007558,0.0007558,0.0007558
39,819.226,1.4981,1.00489,1.25386,0.84691,0.69213,0.75383,0.41372,1.64157,1.14178,1.57999,0.0007492,0.0007492,0.0007492
40,839.944,1.45949,0.97842,1.21984,0.89176,0.73575,0.80367,0.46752,1.52346,1.0266,1.49119,0.0007426,0.0007426,0.0007426
41,860.748,1.48225,0.9949,1.2397,0.87289,0.72584,0.79085,0.44692,1.52173,1.05591,1.47981,0.000736,0.000736,0.000736
42,881.337,1.38218,0.90442,1.19942,0.87925,0.75232,0.80832,0.46083,1.54118,1.00749,1.51465,0.0007294,0.0007294,0.0007294
43,902.153,1.4291,0.93164,1.2108,0.88142,0.74353,0.80224,0.44553,1.51519,0.98425,1.46602,0.0007228,0.0007228,0.0007228
44,923.08,1.43548,0.92464,1.21889,0.88879,0.74714,0.81479,0.47262,1.49491,0.99318,1.47938,0.0007162,0.0007162,0.0007162
45,944.179,1.45686,0.91102,1.20606,0.8848,0.73285,0.80443,0.46919,1.52413,0.98213,1.4832,0.0007096,0.0007096,0.0007096
46,964.828,1.45096,0.92391,1.21688,0.87258,0.74182,0.80601,0.45334,1.57908,0.99692,1.53396,0.000703,0.000703,0.000703
47,985.466,1.42649,0.93876,1.22414,0.87258,0.73277,0.7996,0.46151,1.55375,1.05275,1.53191,0.0006964,0.0006964,0.0006964
48,1006.31,1.43518,0.94606,1.21927,0.87081,0.75766,0.81096,0.4766,1.50327,1.03558,1.48946,0.0006898,0.0006898,0.0006898
49,1027.64,1.42484,0.88521,1.1906,0.8704,0.72963,0.80064,0.4577,1.52713,1.02817,1.51589,0.0006832,0.0006832,0.0006832
50,1048.78,1.4245,0.88312,1.18814,0.88883,0.74843,0.80885,0.4454,1.5371,1.01562,1.477,0.0006766,0.0006766,0.0006766
51,1069.8,1.41567,0.8696,1.1836,0.88319,0.73053,0.80503,0.46604,1.50312,0.97659,1.45748,0.00067,0.00067,0.00067
52,1090.89,1.39163,0.85275,1.17615,0.87327,0.74468,0.80838,0.45914,1.50891,0.9436,1.46847,0.0006634,0.0006634,0.0006634
53,1111.72,1.41316,0.8743,1.18721,0.87733,0.75011,0.81685,0.47048,1.5344,0.96671,1.49429,0.0006568,0.0006568,0.0006568
54,1132.34,1.38533,0.83185,1.17233,0.87168,0.73085,0.7994,0.44512,1.53473,0.98765,1.47545,0.0006502,0.0006502,0.0006502
55,1153.24,1.38904,0.84851,1.19024,0.87596,0.75404,0.81059,0.46978,1.5043,0.96116,1.4663,0.0006436,0.0006436,0.0006436
56,1173.87,1.39446,0.85691,1.19668,0.88867,0.76876,0.82603,0.45953,1.50534,0.93266,1.45832,0.000637,0.000637,0.000637
57,1194.62,1.38548,0.83572,1.17035,0.87452,0.74553,0.80571,0.4595,1.49077,0.97879,1.44601,0.0006304,0.0006304,0.0006304
58,1215.32,1.34469,0.81946,1.16238,0.89832,0.75894,0.81829,0.48002,1.5868,0.9606,1.55825,0.0006238,0.0006238,0.0006238
59,1236.14,1.37343,0.83421,1.1796,0.89035,0.75422,0.81722,0.4535,1.52791,0.96428,1.48564,0.0006172,0.0006172,0.0006172
60,1257.1,1.38916,0.84866,1.19228,0.88704,0.72778,0.80173,0.44172,1.5978,1.00863,1.56517,0.0006106,0.0006106,0.0006106
61,1278.1,1.3785,0.81525,1.17019,0.88403,0.75455,0.81802,0.47029,1.48855,0.92943,1.45329,0.000604,0.000604,0.000604
62,1298.74,1.38878,0.82781,1.16335,0.88484,0.76126,0.82244,0.46724,1.50006,0.94796,1.46636,0.0005974,0.0005974,0.0005974
63,1319.76,1.37166,0.81155,1.1472,0.89314,0.7548,0.81807,0.47736,1.46085,0.92721,1.44727,0.0005908,0.0005908,0.0005908
64,1340.61,1.3374,0.77377,1.14379,0.8793,0.75963,0.81789,0.46825,1.50763,0.92955,1.4774,0.0005842,0.0005842,0.0005842
65,1361.42,1.35927,0.8186,1.16992,0.88217,0.76805,0.82616,0.48848,1.46185,0.94354,1.44909,0.0005776,0.0005776,0.0005776
66,1382.31,1.32933,0.78658,1.1603,0.87975,0.75778,0.82233,0.46669,1.51907,0.94017,1.48942,0.000571,0.000571,0.000571
67,1403.01,1.32156,0.77573,1.14969,0.88539,0.75356,0.81596,0.44965,1.55718,0.94346,1.50587,0.0005644,0.0005644,0.0005644
68,1423.87,1.33581,0.7759,1.14749,0.89495,0.75331,0.82717,0.4732,1.48978,0.92549,1.45221,0.0005578,0.0005578,0.0005578
69,1445.04,1.31568,0.76033,1.13237,0.87241,0.7711,0.82179,0.47319,1.50095,0.93089,1.46072,0.0005512,0.0005512,0.0005512
70,1465.87,1.30604,0.76724,1.14202,0.88394,0.76206,0.82252,0.47653,1.44598,0.90039,1.41899,0.0005446,0.0005446,0.0005446
71,1486.71,1.30219,0.74618,1.13164,0.88614,0.75335,0.81921,0.48001,1.47965,0.94306,1.46855,0.000538,0.000538,0.000538
72,1507.65,1.3395,0.76752,1.14619,0.85784,0.75968,0.81372,0.45321,1.49729,0.94051,1.46676,0.0005314,0.0005314,0.0005314
73,1528.21,1.29648,0.74922,1.14348,0.89334,0.76479,0.82519,0.48365,1.45906,0.92279,1.44812,0.0005248,0.0005248,0.0005248
74,1548.91,1.29167,0.73711,1.11779,0.88968,0.77869,0.83032,0.48264,1.45493,0.91275,1.43253,0.0005182,0.0005182,0.0005182
75,1569.71,1.26502,0.71132,1.10945,0.8794,0.76857,0.82641,0.48508,1.45211,0.91412,1.45268,0.0005116,0.0005116,0.0005116
76,1590.47,1.26714,0.72209,1.11445,0.86973,0.77032,0.82131,0.48114,1.44849,0.90612,1.44441,0.000505,0.000505,0.000505
77,1611.34,1.29586,0.72157,1.10695,0.88585,0.77213,0.8227,0.47699,1.4759,0.9229,1.45472,0.0004984,0.0004984,0.0004984
78,1632.3,1.27901,0.7227,1.11404,0.88581,0.76522,0.82318,0.49146,1.4464,0.88217,1.46174,0.0004918,0.0004918,0.0004918
79,1652.94,1.25161,0.72253,1.12441,0.89422,0.76753,0.82683,0.48504,1.46355,0.93224,1.46233,0.0004852,0.0004852,0.0004852
80,1673.76,1.30105,0.73255,1.12949,0.89119,0.7748,0.83334,0.49696,1.46417,0.9228,1.4833,0.0004786,0.0004786,0.0004786
81,1694.67,1.27283,0.69401,1.08824,0.89489,0.76854,0.82794,0.48433,1.46554,0.91444,1.44659,0.000472,0.000472,0.000472
82,1715.21,1.23567,0.68691,1.10892,0.89948,0.77002,0.83121,0.48512,1.50417,0.91388,1.50007,0.0004654,0.0004654,0.0004654
83,1736.29,1.29466,0.69837,1.11047,0.90324,0.76749,0.82383,0.48772,1.47367,0.96555,1.48026,0.0004588,0.0004588,0.0004588
84,1757.36,1.21405,0.66643,1.08266,0.89855,0.77563,0.8299,0.49566,1.44111,0.91971,1.45761,0.0004522,0.0004522,0.0004522
85,1778.2,1.24437,0.67688,1.09218,0.89145,0.77026,0.8301,0.48722,1.46332,0.9168,1.45992,0.0004456,0.0004456,0.0004456
86,1799.29,1.25655,0.69339,1.10879,0.87547,0.7824,0.82457,0.49506,1.43669,0.91671,1.4583,0.000439,0.000439,0.000439
87,1819.89,1.20832,0.65631,1.08234,0.89928,0.77387,0.83218,0.47794,1.46277,0.90593,1.44967,0.0004324,0.0004324,0.0004324
88,1840.6,1.25258,0.70059,1.11775,0.89187,0.76296,0.82457,0.4746,1.44588,0.90754,1.44602,0.0004258,0.0004258,0.0004258
89,1861.51,1.24905,0.68153,1.0825,0.89819,0.77635,0.83422,0.50413,1.43708,0.92687,1.44315,0.0004192,0.0004192,0.0004192
90,1882.71,1.22599,0.66842,1.07329,0.8901,0.76956,0.82454,0.47625,1.46522,0.92435,1.46768,0.0004126,0.0004126,0.0004126
91,1903.43,1.24517,0.67231,1.0849,0.89257,0.77212,0.82594,0.47801,1.49584,0.94892,1.50413,0.000406,0.000406,0.000406
92,1923.9,1.20605,0.67585,1.10619,0.88065,0.78456,0.8281,0.48097,1.46582,0.9102,1.46889,0.0003994,0.0003994,0.0003994
93,1944.75,1.22859,0.65288,1.07746,0.8908,0.77494,0.82592,0.47821,1.45161,0.91644,1.45452,0.0003928,0.0003928,0.0003928
94,1965.32,1.21549,0.65366,1.07661,0.8932,0.77452,0.82835,0.48246,1.44498,0.90937,1.44814,0.0003862,0.0003862,0.0003862
95,1985.86,1.20144,0.65659,1.0814,0.90477,0.774,0.83163,0.49632,1.42811,0.87289,1.45435,0.0003796,0.0003796,0.0003796
96,2006.54,1.23485,0.66276,1.08429,0.89787,0.78543,0.84124,0.50501,1.40183,0.87289,1.42826,0.000373,0.000373,0.000373
97,2027.42,1.22944,0.64898,1.06146,0.90593,0.77171,0.82792,0.49207,1.41342,0.90665,1.43665,0.0003664,0.0003664,0.0003664
98,2048.26,1.20656,0.65211,1.07501,0.8949,0.78531,0.83366,0.49656,1.42419,0.905,1.44264,0.0003598,0.0003598,0.0003598
99,2068.75,1.18102,0.63321,1.07082,0.90461,0.77694,0.83054,0.4955,1.4404,0.91814,1.46419,0.0003532,0.0003532,0.0003532
100,2089.63,1.196,0.64453,1.06248,0.91252,0.76887,0.8296,0.49158,1.40693,0.92066,1.43238,0.0003466,0.0003466,0.0003466
101,2110.29,1.18979,0.64568,1.07866,0.89152,0.7641,0.82437,0.48814,1.4103,0.88579,1.43373,0.00034,0.00034,0.00034
102,2131.59,1.19456,0.61958,1.04083,0.8998,0.77033,0.82853,0.49546,1.41347,0.89789,1.45186,0.0003334,0.0003334,0.0003334
103,2152.74,1.20091,0.63289,1.05074,0.9015,0.77804,0.83247,0.49658,1.42892,0.90513,1.46284,0.0003268,0.0003268,0.0003268
104,2173.7,1.16724,0.6173,1.05474,0.90975,0.77424,0.83208,0.48683,1.41343,0.88737,1.44077,0.0003202,0.0003202,0.0003202
105,2194.58,1.20263,0.63417,1.06391,0.90551,0.76768,0.83441,0.49504,1.44479,0.90444,1.47296,0.0003136,0.0003136,0.0003136
106,2215.52,1.18451,0.63117,1.06461,0.89173,0.78428,0.83775,0.49567,1.43786,0.87904,1.46507,0.000307,0.000307,0.000307
107,2236.29,1.15898,0.60476,1.04874,0.90234,0.7773,0.83876,0.49273,1.43722,0.92362,1.46689,0.0003004,0.0003004,0.0003004
108,2257.29,1.18172,0.60905,1.04315,0.9014,0.77303,0.82504,0.48898,1.41904,0.90576,1.4552,0.0002938,0.0002938,0.0002938
109,2277.84,1.18169,0.62236,1.05581,0.9029,0.78158,0.83504,0.49447,1.40883,0.90106,1.43283,0.0002872,0.0002872,0.0002872
110,2298.28,1.1453,0.60776,1.0523,0.89356,0.78153,0.82667,0.49644,1.39607,0.91689,1.43653,0.0002806,0.0002806,0.0002806
111,2318.83,1.13684,0.59976,1.03973,0.90278,0.77141,0.82164,0.49187,1.41873,0.91866,1.45231,0.000274,0.000274,0.000274
112,2339.65,1.13611,0.60146,1.04304,0.8968,0.77585,0.82807,0.49296,1.40716,0.88477,1.43782,0.0002674,0.0002674,0.0002674
113,2360.68,1.14827,0.6032,1.02658,0.90182,0.77824,0.83089,0.49188,1.44112,0.9265,1.47047,0.0002608,0.0002608,0.0002608
114,2381.83,1.18217,0.60889,1.03279,0.88655,0.79344,0.83945,0.48581,1.43854,0.88927,1.47011,0.0002542,0.0002542,0.0002542
115,2402.31,1.14518,0.59733,1.04836,0.88698,0.7881,0.82878,0.49483,1.40155,0.90161,1.43002,0.0002476,0.0002476,0.0002476
116,2423.35,1.16061,0.6001,1.03441,0.89299,0.78801,0.83329,0.49587,1.39902,0.92106,1.42997,0.000241,0.000241,0.000241
117,2444.2,1.1162,0.58358,1.03151,0.90049,0.77459,0.82985,0.49319,1.40774,0.90597,1.44134,0.0002344,0.0002344,0.0002344
118,2465.37,1.13396,0.58551,1.03321,0.88443,0.78213,0.82561,0.47269,1.4676,0.93118,1.49836,0.0002278,0.0002278,0.0002278
119,2486.73,1.15703,0.59765,1.04098,0.90383,0.79349,0.84124,0.50785,1.39063,0.90743,1.43373,0.0002212,0.0002212,0.0002212
120,2507.64,1.1207,0.57105,1.0209,0.90819,0.77653,0.8306,0.49981,1.40626,0.90813,1.44366,0.0002146,0.0002146,0.0002146
121,2528.66,1.14242,0.58805,1.02792,0.907,0.78906,0.83929,0.50655,1.37685,0.89625,1.42843,0.000208,0.000208,0.000208
122,2549.54,1.11115,0.57677,1.02647,0.89557,0.79678,0.83567,0.49763,1.3908,0.90834,1.43218,0.0002014,0.0002014,0.0002014
123,2570.21,1.1315,0.59597,1.03884,0.90319,0.77967,0.82978,0.49736,1.38642,0.89653,1.42772,0.0001948,0.0001948,0.0001948
124,2591.09,1.1276,0.6027,1.03954,0.90789,0.78584,0.83709,0.49656,1.40064,0.93452,1.4323,0.0001882,0.0001882,0.0001882
125,2612.65,1.12225,0.57747,1.01483,0.91025,0.78994,0.83886,0.51227,1.37289,0.9186,1.43678,0.0001816,0.0001816,0.0001816
126,2633.65,1.10686,0.56571,1.01996,0.90308,0.7866,0.83692,0.50617,1.38606,0.90686,1.4377,0.000175,0.000175,0.000175
127,2654.33,1.09974,0.56838,1.0149,0.90773,0.7935,0.8406,0.50236,1.39382,0.89519,1.43835,0.0001684,0.0001684,0.0001684
128,2675.18,1.10303,0.57073,1.01118,0.90516,0.78296,0.83603,0.49324,1.4255,0.90908,1.4545,0.0001618,0.0001618,0.0001618
129,2696.02,1.09248,0.56238,1.01706,0.90627,0.78902,0.83828,0.50867,1.38544,0.90394,1.4341,0.0001552,0.0001552,0.0001552
130,2717.11,1.10323,0.5637,1.01056,0.90609,0.78786,0.84208,0.50436,1.40377,0.89444,1.45304,0.0001486,0.0001486,0.0001486
131,2737.83,1.07669,0.55442,1.01286,0.90785,0.79069,0.83982,0.50582,1.38864,0.88796,1.43823,0.000142,0.000142,0.000142
132,2758.51,1.07723,0.55733,1.01402,0.90024,0.79083,0.83828,0.49605,1.39165,0.89804,1.43331,0.0001354,0.0001354,0.0001354
133,2779.11,1.08969,0.56718,1.02692,0.91211,0.78479,0.83953,0.50049,1.40147,0.9082,1.44466,0.0001288,0.0001288,0.0001288
134,2799.79,1.08801,0.55924,1.00795,0.90264,0.78474,0.83506,0.49826,1.39785,0.90795,1.45278,0.0001222,0.0001222,0.0001222
135,2820.54,1.06463,0.55253,1.0207,0.9084,0.78987,0.83826,0.49903,1.38441,0.92122,1.44439,0.0001156,0.0001156,0.0001156
136,2841.67,1.06319,0.54327,0.99961,0.9078,0.79291,0.84118,0.51165,1.37491,0.90846,1.43602,0.000109,0.000109,0.000109
137,2862.62,1.07496,0.545,0.99628,0.90912,0.78762,0.83801,0.50289,1.39187,0.92115,1.43335,0.0001024,0.0001024,0.0001024
138,2883.37,1.07451,0.55671,1.00696,0.90904,0.79023,0.84009,0.50638,1.40336,0.9077,1.45413,9.58e-05,9.58e-05,9.58e-05
139,2904.49,1.08872,0.55094,1.00056,0.90855,0.79385,0.83965,0.50453,1.38501,0.90238,1.44251,8.92e-05,8.92e-05,8.92e-05
140,2925.78,1.06291,0.54359,0.99848,0.90037,0.79022,0.83649,0.49849,1.38941,0.91107,1.44616,8.26e-05,8.26e-05,8.26e-05
141,2955.63,1.00483,0.50026,0.9905,0.90285,0.7851,0.83565,0.50578,1.37237,0.90018,1.4376,7.6e-05,7.6e-05,7.6e-05
142,2975.65,1.01267,0.50476,0.99489,0.90579,0.78942,0.8366,0.51213,1.36136,0.91613,1.43363,6.94e-05,6.94e-05,6.94e-05
143,2995.73,1.00053,0.48766,0.98221,0.89521,0.79009,0.83252,0.49526,1.40412,0.90701,1.45592,6.28e-05,6.28e-05,6.28e-05
144,3015.75,1.00623,0.49157,0.9801,0.9058,0.79359,0.83966,0.50382,1.37085,0.90822,1.43471,5.62e-05,5.62e-05,5.62e-05
145,3035.76,0.99988,0.49837,0.98417,0.90494,0.79033,0.83834,0.5077,1.37417,0.92093,1.44592,4.96e-05,4.96e-05,4.96e-05
146,3055.93,0.98214,0.47397,0.9712,0.90432,0.79217,0.83811,0.50707,1.36377,0.90644,1.43553,4.3e-05,4.3e-05,4.3e-05
147,3077,1.00017,0.48351,0.97274,0.89802,0.79958,0.83682,0.50776,1.35784,0.8975,1.43631,3.64e-05,3.64e-05,3.64e-05
148,3097.03,0.99502,0.48645,0.97723,0.90081,0.79716,0.83817,0.50703,1.35747,0.90289,1.4353,2.98e-05,2.98e-05,2.98e-05
149,3116.97,0.97646,0.47224,0.97534,0.90393,0.79157,0.83743,0.50499,1.35925,0.91103,1.43178,2.32e-05,2.32e-05,2.32e-05
150,3137.09,0.98392,0.47442,0.97648,0.8992,0.79827,0.83975,0.50716,1.36158,0.90856,1.43745,1.66e-05,1.66e-05,1.66e-05
